Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Mycobacterium bovis strain MB3","1765.317","CDHH01000067","fig|1765.317.peg.3502","MBO_303177",,"PATRIC.1765.317.CDHH01000067.CDS.93552.94037.fwd","PATRIC","CDS",93552,94037,486,"+","FIG01320511","PLF_1763_00002278","PGF_00026395",,161,,"Nucleoside diphosphate kinase regulator",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000067","fig|1765.317.peg.3503","MBO_303178",,"PATRIC.1765.317.CDHH01000067.CDS.94083.94511.fwd","PATRIC","CDS",94083,94511,429,"+","FIG01121868","PLF_1763_00001276","PGF_00422652",,142,,"Decaprenyl-monophosphoryl-beta-D-arabinose (DPA) translocase to periplasm",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000067","fig|1765.317.peg.3504","MBO_303179",,"PATRIC.1765.317.CDHH01000067.CDS.94551.95936.fwd","PATRIC","CDS",94551,95936,1386,"+","FIG00546255","PLF_1763_00000772","PGF_04669516",,461,,"Heteromeric decaprenylphosphoryl-beta-D-ribose 2'-epimerase (EC 1.1.98.3) subunit DprE1",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000067","fig|1765.317.peg.3505","MBO_303180",,"PATRIC.1765.317.CDHH01000067.CDS.95937.96701.fwd","PATRIC","CDS",95937,96701,765,"+","FIG00763697","PLF_1763_00000861","PGF_00011576",,254,,"Heteromeric decaprenylphosphoryl-beta-D-ribose 2'-epimerase (EC 1.1.1.333) subunit DprE2",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000067","fig|1765.317.peg.3506","MBO_303181",,"PATRIC.1765.317.CDHH01000067.CDS.96704.98635.fwd","PATRIC","CDS",96704,98635,1932,"+","FIG00672847","PLF_1763_00000405","PGF_00062734",,643,,"Arabinofuranosyltransferase AftA (EC 2.4.2.46)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000067","fig|1765.317.peg.3413","MBO_303098",,"PATRIC.1765.317.CDHH01000067.CDS.9785.10105.rev","PATRIC","CDS",9785,10105,321,"-","FIG00820598","PLF_1763_00003847","PGF_02387712",,106,,"FIG00820599: hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000067","fig|1765.317.peg.3507","MBO_303182",,"PATRIC.1765.317.CDHH01000067.CDS.98635.101919.fwd","PATRIC","CDS",98635,101919,3285,"+","FIG01954080","PLF_1763_00000170","PGF_00014422",,1094,,"Integral membrane indolylacetylinositol arabinosyltransferase EmbC (EC 2.4.2.-)","GO:0000107|imidazoleglycerol-phosphate synthase activity;GO:0000107|NAD(P)-cysteine ADP-ribosyltransferase activity;GO:0000107|NAD(P)-asparagine ADP-ribosyltransferase activity;GO:0000107|NAD(P)-serine ADP-ribosyltransferase activity;GO:0000107|7-cyano-7-deazaguanine tRNA-ribosyltransferase activity;GO:0000107|purine deoxyribosyltransferase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3522","MBO_303202",,"PATRIC.1765.317.CDHH01000068.CDS.10159.11829.rev","PATRIC","CDS",10159,11829,1671,"-","FIG00031383","PLF_1763_00149162","PGF_03064319",,556,,"PPE family protein, PPW subgroup => PPE2",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3514","MBO_303194",,"PATRIC.1765.317.CDHH01000068.CDS.1145.3085.rev","PATRIC","CDS",1145,3085,1941,"-","FIG00136922","PLF_1763_00000563","PGF_08998238",,646,,"Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)","GO:0008177|succinate dehydrogenase (ubiquinone) activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3524","MBO_303204",,"PATRIC.1765.317.CDHH01000068.CDS.12576.13031.rev","PATRIC","CDS",12576,13031,456,"-","FIG00825709","PLF_1763_00002204","PGF_00266648",,151,,"hypothetical protein Rv0258c",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3525","MBO_303205",,"PATRIC.1765.317.CDHH01000068.CDS.13056.13799.rev","PATRIC","CDS",13056,13799,744,"-","FIG00132864","PLF_1763_00013398","PGF_00052852",,247,,"Sirohydrochlorin ferrochelatase SirB (EC 4.99.1.4)","GO:0051266|sirohydrochlorin ferrochelatase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3526","MBO_303206",,"PATRIC.1765.317.CDHH01000068.CDS.13796.14812.rev","PATRIC","CDS",13796,14812,1017,"-","FIG00816213","PLF_1763_00340232","PGF_00045694",,338,,"Putative uroporphyrinogen-III synthase (EC 4.2.1.75), related to YjjA (in BS) / Response regulator","GO:0004852|uroporphyrinogen-III synthase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3528","MBO_303207",,"PATRIC.1765.317.CDHH01000068.CDS.15084.16493.rev","PATRIC","CDS",15084,16493,1410,"-","FIG00005529","PLF_1763_00007927","PGF_10414227",,469,,"Uncharacterized MFS-type transporter MSMEG_0433, NarK/U family",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3529","MBO_303208",,"PATRIC.1765.317.CDHH01000068.CDS.16634.17179.rev","PATRIC","CDS",16634,17179,546,"-","FIG01346537","PLF_1763_00142585","PGF_02405560",,181,,"Aminoglycoside 2'-N-acetyltransferase (EC 2.3.1.59) => AAC(2')-I","GO:0047921|aminoglycoside 2'-N-acetyltransferase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3530",,,"PATRIC.1765.317.CDHH01000068.CDS.17189.18091.rev","PATRIC","CDS",17189,18091,903,"-","FIG00010262","PLF_1763_00001024","PGF_01072023",,300,,"Allophanate hydrolase 2 subunit 2 (EC 3.5.1.54)","GO:0004039|allophanate hydrolase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3531",,,"PATRIC.1765.317.CDHH01000068.CDS.18108.18761.rev","PATRIC","CDS",18108,18761,654,"-","FIG00000847","PLF_1763_00400519","PGF_10380727",,217,,"Allophanate hydrolase 2 subunit 1 (EC 3.5.1.54)","GO:0004039|allophanate hydrolase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3532","MBO_303210",,"PATRIC.1765.317.CDHH01000068.CDS.18836.19828.rev","PATRIC","CDS",18836,19828,993,"-","FIG01312725","PLF_1763_00334510","PGF_00004546",,330,,"ABC transporter, periplasmic iron-transport lipoprotein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3533","MBO_303211",,"PATRIC.1765.317.CDHH01000068.CDS.19850.23479.rev","PATRIC","CDS",19850,23479,3630,"-","FIG01307100","PLF_1763_00002512","PGF_00024225",,1209,,"5-oxoprolinase (EC 3.5.2.9), HyuA-like domain / 5-oxoprolinase (EC 3.5.2.9), HyuB-like domain","GO:0017168|5-oxoprolinase (ATP-hydrolyzing) activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3534","MBO_303212",,"PATRIC.1765.317.CDHH01000068.CDS.23656.25047.fwd","PATRIC","CDS",23656,25047,1392,"+","FIG00005529","PLF_1763_00134948","PGF_04457374",,463,,"Nitrate/nitrite transporter NarK/U",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3535","MBO_303213",,"PATRIC.1765.317.CDHH01000068.CDS.25089.25292.rev","PATRIC","CDS",25089,25292,204,"-","FIG00820727","PLF_1763_00003287","PGF_02411947",,67,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3536",,,"PATRIC.1765.317.CDHH01000068.CDS.25343.25468.rev","PATRIC","CDS",25343,25468,126,"-","FIG01396654","PLF_1763_00150258","PGF_02414184",,41,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3537","MBO_303214",,"PATRIC.1765.317.CDHH01000068.CDS.25663.26856.rev","PATRIC","CDS",25663,26856,1194,"-","FIG00052980","PLF_1763_00000959","PGF_02950994",,397,,"ATP-dependent DNA ligase (EC 6.5.1.1)","GO:0003910|DNA ligase (ATP) activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3539","MBO_303216",,"PATRIC.1765.317.CDHH01000068.CDS.27763.28641.fwd","PATRIC","CDS",27763,28641,879,"+","FIG00018699","PLF_1763_00000944","PGF_02442161",,292,,"Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3) @ Long-chain fatty-acid-CoA ligase (EC 6.2.1.3), Mycobacterial subgroup FadD2","GO:0004467|long-chain fatty acid-CoA ligase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3540","MBO_303217",,"PATRIC.1765.317.CDHH01000068.CDS.28658.30853.rev","PATRIC","CDS",28658,30853,2196,"-","FIG00009849","PLF_1763_00000287","PGF_00031760",,731,,"Acyl-CoA dehydrogenase (EC 1.3.8.1), Mycobacterial subgroup FadE6","GO:0004085|butyryl-CoA dehydrogenase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3512","MBO_303192",,"PATRIC.1765.317.CDHH01000068.CDS.3.401.fwd","PATRIC","CDS",3,401,399,"+","FIG01121868","PLF_1763_00070609","PGF_00181311",,132,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3541","MBO_303218",,"PATRIC.1765.317.CDHH01000068.CDS.30967.32100.rev","PATRIC","CDS",30967,32100,1134,"-","FIG00820644","PLF_1763_00134904","PGF_00399643",,377,,"hypothetical protein Rv0272c",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3515","MBO_303195",,"PATRIC.1765.317.CDHH01000068.CDS.3116.3937.rev","PATRIC","CDS",3116,3937,822,"-","FIG00010624","PLF_1763_00000759","PGF_00410976",,273,,"putative succinate dehydrogenase [membrane anchor subunit] (succinic dehydrogenase)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3542","MBO_303219",,"PATRIC.1765.317.CDHH01000068.CDS.32097.32717.rev","PATRIC","CDS",32097,32717,621,"-","FIG00554417","PLF_1763_00001632","PGF_07182652",,206,,"Transcriptional regulator, AcrR family",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3543","MBO_303220",,"PATRIC.1765.317.CDHH01000068.CDS.33325.34059.rev","PATRIC","CDS",33325,34059,735,"-","FIG00554417","PLF_1763_00017736","PGF_07182652",,244,,"Transcriptional regulator, AcrR family",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3544","MBO_303221",,"PATRIC.1765.317.CDHH01000068.CDS.34140.35060.fwd","PATRIC","CDS",34140,35060,921,"+","FIG00820337","PLF_1763_00122119","PGF_08225224",,306,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3545","MBO_303222",,"PATRIC.1765.317.CDHH01000068.CDS.35100.35528.rev","PATRIC","CDS",35100,35528,429,"-","FIG00820218","PLF_1763_00003950","PGF_04012455",,142,,"toxin VapC25 @ Toxin 1, PIN domain",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3546","MBO_303223",,"PATRIC.1765.317.CDHH01000068.CDS.35552.35725.rev","PATRIC","CDS",35552,35725,174,"-","FIG00820303","PLF_1763_00406993","PGF_12958771",,57,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3547","MBO_303224",,"PATRIC.1765.317.CDHH01000068.CDS.35894.38644.rev","PATRIC","CDS",35894,38644,2751,"-","FIG01274276","PLF_1763_00157190","PGF_01392120",,916,,"PE_PGRS family protein => PE_PGRS3",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3513","MBO_303193",,"PATRIC.1765.317.CDHH01000068.CDS.398.1144.rev","PATRIC","CDS",398,1144,747,"-","FIG00026006","PLF_1763_00001313","PGF_00054480",,248,,"Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1)","GO:0008177|succinate dehydrogenase (ubiquinone) activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3516","MBO_303196",,"PATRIC.1765.317.CDHH01000068.CDS.4017.4310.rev","PATRIC","CDS",4017,4310,294,"-","FIG00820824","PLF_1763_00001982","PGF_00399642",,97,,"hypothetical protein Rv0250c",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3517","MBO_303197",,"PATRIC.1765.317.CDHH01000068.CDS.4455.4934.rev","PATRIC","CDS",4455,4934,480,"-","FIG01344888","PLF_1763_00318288","PGF_01762656",,159,,"Heat shock protein Hsp20",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3518","MBO_303198",,"PATRIC.1765.317.CDHH01000068.CDS.5199.7709.fwd","PATRIC","CDS",5199,7709,2511,"+","FIG00000873","PLF_1763_00349839","PGF_09358806",,836,,"Nitrite reductase [NAD(P)H] large subunit (EC 1.7.1.4)","GO:0008942|nitrite reductase [NAD(P)H] activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3519","MBO_303199",,"PATRIC.1765.317.CDHH01000068.CDS.7735.8091.fwd","PATRIC","CDS",7735,8091,357,"+","FIG00138942","PLF_1763_00001731","PGF_03879367",,118,,"Nitrite reductase [NAD(P)H] small subunit (EC 1.7.1.4)","GO:0008942|nitrite reductase [NAD(P)H] activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3520","MBO_303200",,"PATRIC.1765.317.CDHH01000068.CDS.8107.8631.rev","PATRIC","CDS",8107,8631,525,"-","FIG00000764","PLF_1763_00002619","PGF_02790700",,174,,"Adenosylcobinamide kinase (EC 2.7.1.156) / Adenosylcobinamide-phosphate guanylyltransferase (EC 2.7.7.62)","GO:0043752|adenosylcobinamide kinase activity;GO:0008820|cobinamide phosphate guanylyltransferase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000068","fig|1765.317.peg.3521","MBO_303201",,"PATRIC.1765.317.CDHH01000068.CDS.8656.10140.rev","PATRIC","CDS",8656,10140,1485,"-","FIG00000530","PLF_1763_00002469","PGF_05554840",,494,,"Cobyric acid synthase (EC 6.3.5.10)","GO:0051921|adenosylcobyric acid synthase (glutamine-hydrolyzing) activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3548","MBO_303225",,"PATRIC.1765.317.CDHH01000069.CDS.1.204.rev","PATRIC","CDS",1,204,204,"-",,"PLF_1763_00148953","PGF_03091096",,68,,"PE_PGRS family protein => PE_PGRS32",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3658","MBO_303322",,"PATRIC.1765.317.CDHH01000069.CDS.100020.101408.rev","PATRIC","CDS",100020,101408,1389,"-","FIG01309239","PLF_1763_00002371","PGF_00400551",,462,,"lignin peroxidase LipJ",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3659","MBO_303323",,"PATRIC.1765.317.CDHH01000069.CDS.101437.102729.fwd","PATRIC","CDS",101437,102729,1293,"+","FIG01304044","PLF_1763_00001614","PGF_08110123",,430,,"ADP-ribose pyrophosphatase of COG1058 family (EC 3.6.1.13) / Nicotinamide-nucleotide amidase (EC 3.5.1.42)","GO:0047631|ADP-ribose diphosphatase activity;GO:0019159|nicotinamide-nucleotide amidase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3561","MBO_303236",,"PATRIC.1765.317.CDHH01000069.CDS.10147.11091.fwd","PATRIC","CDS",10147,11091,945,"+","FIG01324519","PLF_1763_00252153","PGF_10512754",,314,,"Fatty acid hydroxylase family (carotene hydroxylase/sterol desaturase)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3660","MBO_303324",,"PATRIC.1765.317.CDHH01000069.CDS.102781.104079.rev","PATRIC","CDS",102781,104079,1299,"-","FIG01308258","PLF_1763_00001617","PGF_01065205",,432,,"Sialic acid-transport integral membrane protein NanT",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3661","MBO_303325",,"PATRIC.1765.317.CDHH01000069.CDS.104139.104543.fwd","PATRIC","CDS",104139,104543,405,"+","FIG01121868","PLF_1763_00001749","PGF_00947829",,134,,"putative membrane protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3662","MBO_303326",,"PATRIC.1765.317.CDHH01000069.CDS.104726.105160.fwd","PATRIC","CDS",104726,105160,435,"+","FIG00722824","PLF_1763_00002841","PGF_02410230",,144,,"Anti-sigma B factor antagonist RsbV",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3663","MBO_303327",,"PATRIC.1765.317.CDHH01000069.CDS.105208.106170.rev","PATRIC","CDS",105208,106170,963,"-","FIG00002178","PLF_1763_00002032","PGF_04571128",,320,,"D-amino-acid oxidase (EC 1.4.3.3)","GO:0003884|D-amino-acid oxidase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3664","MBO_303328",,"PATRIC.1765.317.CDHH01000069.CDS.106200.106670.rev","PATRIC","CDS",106200,106670,471,"-","FIG00823745","PLF_1763_00003349","PGF_02979365",,156,,"FIG00823749: hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3665",,,"PATRIC.1765.317.CDHH01000069.CDS.106728.106856.rev","PATRIC","CDS",106728,106856,129,"-","FIG01406770","PLF_1763_00003406","PGF_02412478",,42,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3666","MBO_303330",,"PATRIC.1765.317.CDHH01000069.CDS.107010.107657.rev","PATRIC","CDS",107010,107657,648,"-","FIG01322129","PLF_1763_00003480","PGF_08225224",,215,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3667",,,"PATRIC.1765.317.CDHH01000069.CDS.107664.109886.rev","PATRIC","CDS",107664,109886,2223,"-","FIG00000907","PLF_1763_00000180","PGF_00416702",,740,,"Catalase-peroxidase KatG (EC 1.11.1.21)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3668","MBO_303332",,"PATRIC.1765.317.CDHH01000069.CDS.109924.110376.rev","PATRIC","CDS",109924,110376,453,"-","FIG00002441","PLF_1763_00061931","PGF_00059238",,150,,"Transcriptional regulator, Fur family",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3669","MBO_303333",,"PATRIC.1765.317.CDHH01000069.CDS.110481.111095.rev","PATRIC","CDS",110481,111095,615,"-","FIG00822182","PLF_1763_00003445","PGF_02413427",,204,,"Phosphatidylethanolamine-binding protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3670","MBO_303334",,"PATRIC.1765.317.CDHH01000069.CDS.111157.111762.rev","PATRIC","CDS",111157,111762,606,"-","FIG00822182","PLF_1763_00152316","PGF_02413427",,201,,"Phosphatidylethanolamine-binding protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3671","MBO_303335",,"PATRIC.1765.317.CDHH01000069.CDS.111862.112866.rev","PATRIC","CDS",111862,112866,1005,"-","FIG01332653","PLF_1763_00000315","PGF_00028689",,334,,"Oxidoreductase FadB5",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3562","MBO_303237",,"PATRIC.1765.317.CDHH01000069.CDS.11196.11861.fwd","PATRIC","CDS",11196,11861,666,"+","FIG00820469","PLF_1763_00007883","PGF_08225224",,221,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3672","MBO_303336",,"PATRIC.1765.317.CDHH01000069.CDS.112966.113718.fwd","PATRIC","CDS",112966,113718,753,"+","FIG00001596","PLF_1763_00044776","PGF_10420457",,250,,"MBL-fold metallo-hydrolase superfamily",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3673",,,"PATRIC.1765.317.CDHH01000069.CDS.113696.114103.rev","PATRIC","CDS",113696,114103,408,"-","FIG00820306","PLF_1763_00049073","PGF_02419977",,135,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3674","MBO_303337",,"PATRIC.1765.317.CDHH01000069.CDS.114238.116538.fwd","PATRIC","CDS",114238,116538,2301,"+","FIG00113839","PLF_1763_00120928","PGF_03060602",,766,,"Isocitrate lyase (EC 4.1.3.1), group III, Mycobacterial type ICL2","GO:0004451|isocitrate lyase activity"
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3675","MBO_303338",,"PATRIC.1765.317.CDHH01000069.CDS.116708.117163.rev","PATRIC","CDS",116708,117163,456,"-","FIG00013075","PLF_1763_00000094","PGF_02940694",,151,,"PPE family protein, MPTR subgroup => PPE34",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3563","MBO_303238",,"PATRIC.1765.317.CDHH01000069.CDS.11924.12628.fwd","PATRIC","CDS",11924,12628,705,"+","FIG00554417","PLF_1763_00008761","PGF_07182652",,234,,"Transcriptional regulator, AcrR family",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3564",,,"PATRIC.1765.317.CDHH01000069.CDS.13263.14726.fwd","PATRIC","CDS",13263,14726,1464,"+","FIG00141996","PLF_1763_00124420","PGF_00721793",,487,,"fumarate reductase/succinate dehydrogenase flavoprotein, N-terminal:FAD dependent oxidoreductase",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3551","MBO_303227",,"PATRIC.1765.317.CDHH01000069.CDS.1355.1777.rev","PATRIC","CDS",1355,1777,423,"-","FIG00823133","PLF_1763_00012459","PGF_00092956",,140,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3565",,,"PATRIC.1765.317.CDHH01000069.CDS.14846.16351.rev","PATRIC","CDS",14846,16351,1506,"-","FIG01337519","PLF_1763_00004394","PGF_03081446",,501,,"PE_PGRS family protein => PE_PGRS33",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3566","MBO_303242",,"PATRIC.1765.317.CDHH01000069.CDS.16486.18207.rev","PATRIC","CDS",16486,18207,1722,"-","FIG00820139","PLF_1763_00015444","PGF_03192541",,573,,"Efflux ABC transporter, permease/ATP-binding protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3567",,,"PATRIC.1765.317.CDHH01000069.CDS.18242.18466.fwd","PATRIC","CDS",18242,18466,225,"+","FIG01338977","PLF_1763_00004011","PGF_02413550",,74,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3568","MBO_303243",,"PATRIC.1765.317.CDHH01000069.CDS.18476.20119.fwd","PATRIC","CDS",18476,20119,1644,"+","FIG00452446","PLF_1763_00001750","PGF_09220769",,547,,"Thiamine pyrophosphate-requiring enzymes",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3569","MBO_303244",,"PATRIC.1765.317.CDHH01000069.CDS.20134.22560.fwd","PATRIC","CDS",20134,22560,2427,"+","FIG00034293","PLF_1763_00000894","PGF_00038649",,808,,"Protein translocase subunit SecA paralog 1",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3552","MBO_303229",,"PATRIC.1765.317.CDHH01000069.CDS.2054.3265.fwd","PATRIC","CDS",2054,3265,1212,"+","FIG00013075","PLF_1763_00002453","PGF_02881199",,403,,"PPE family protein, SVP subgroup => PPE31",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3570","MBO_303245",,"PATRIC.1765.317.CDHH01000069.CDS.22757.23386.fwd","PATRIC","CDS",22757,23386,630,"+","FIG00001550","PLF_1763_00001025","PGF_05880970",,209,,"Cardiolipin synthase (CMP-forming), eukaryotic type Cls-II (EC 2.7.8.41)",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3571","MBO_303246",,"PATRIC.1765.317.CDHH01000069.CDS.23373.24302.fwd","PATRIC","CDS",23373,24302,930,"+","FIG00030330","PLF_1763_00001773","PGF_00002965",,309,,"FIG030330: hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3572","MBO_303247",,"PATRIC.1765.317.CDHH01000069.CDS.24331.24696.fwd","PATRIC","CDS",24331,24696,366,"+","FIG00025307","PLF_1763_00001134","PGF_05608844",,121,,"Small basic protein Sbp",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3549",,,"PATRIC.1765.317.CDHH01000069.CDS.247.543.rev","PATRIC","CDS",247,543,297,"-","FIG00826995","PLF_1763_00148953","PGF_03091096",,98,,"PE_PGRS family protein => PE_PGRS32",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3573","MBO_303248",,"PATRIC.1765.317.CDHH01000069.CDS.24713.25591.fwd","PATRIC","CDS",24713,25591,879,"+","FIG00008602","PLF_1763_00001256","PGF_07858968",,292,,"Uncharacterized protein YlxW",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3574","MBO_303249",,"PATRIC.1765.317.CDHH01000069.CDS.25629.26033.fwd","PATRIC","CDS",25629,26033,405,"+","FIG00000296","PLF_1763_00000964","PGF_01674551",,134,,"Glycine cleavage system H protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3575","MBO_303250",,"PATRIC.1765.317.CDHH01000069.CDS.26273.26761.fwd","PATRIC","CDS",26273,26761,489,"+","FIG01121505","PLF_1763_00232029","PGF_04618589",,162,,"Glycogen accumulation regulator GarA",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3576","MBO_303251",,"PATRIC.1765.317.CDHH01000069.CDS.26758.27501.fwd","PATRIC","CDS",26758,27501,744,"+","FIG00003460","PLF_1763_00001621","PGF_00057506",,247,,"Transcriptional regulator, MerR family",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3577","MBO_303252",,"PATRIC.1765.317.CDHH01000069.CDS.27527.28114.fwd","PATRIC","CDS",27527,28114,588,"+",,"PLF_1763_00000758","PGF_08225224",,195,,"hypothetical protein",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3578","MBO_303253",,"PATRIC.1765.317.CDHH01000069.CDS.28462.29139.fwd","PATRIC","CDS",28462,29139,678,"+","FIG00820709","PLF_1763_00001127","PGF_00064559",,225,,"Uncharacterized HTH-type transcriptional regulator",
"Mycobacterium bovis strain MB3","1765.317","CDHH01000069","fig|1765.317.peg.3579","MBO_303254",,"PATRIC.1765.317.CDHH01000069.CDS.29192.29449.fwd","PATRIC","CDS",29192,29449,258,"+","FIG00638284","PLF_1763_00148984","PGF_04104736",,85,,"hypothetical protein",
