Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4003","Rv3585","VBIMycTub87468_4003","PATRIC.83332.12.NC_000962.CDS.4026591.4027886.fwd","PATRIC","CDS",4026591,4027886,1296,"+","FIG00000283","PLF_1763_00000801","PGF_00421792","NP_218102.1",431,"radA","DNA repair protein RadA","GO:0003678|DNA helicase activity;GO:0005524|ATP binding;GO:0006260|DNA replication"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4004","Rv3586","VBIMycTub87468_4004","PATRIC.83332.12.NC_000962.CDS.4027900.4028967.fwd","PATRIC","CDS",4027900,4028967,1068,"+","FIG00012395","PLF_1763_00001194","PGF_00421347","NP_218103.1",355,,"DNA integrity scanning protein DisA",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4005","Rv3587c","VBIMycTub87468_4005","PATRIC.83332.12.NC_000962.CDS.4028968.4029762.rev","PATRIC","CDS",4028968,4029762,795,"-","FIG00820635","PLF_1763_00011033","PGF_00000578","NP_218104.1",264,,"FIG00820636: hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4006","Rv3588c","VBIMycTub87468_4006","PATRIC.83332.12.NC_000962.CDS.4029871.4030494.rev","PATRIC","CDS",4029871,4030494,624,"-","FIG00023019","PLF_1763_00128942","PGF_00416525","NP_218105.1",207,,"Carbonic anhydrase, beta class (EC 4.2.1.1)","GO:0004089|carbonate dehydratase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4007","Rv3589","VBIMycTub87468_4007","PATRIC.83332.12.NC_000962.CDS.4030493.4031407.fwd","PATRIC","CDS",4030493,4031407,915,"+","FIG00000395","PLF_1763_00001083","PGF_02617708","NP_218106.1",304,"mutY","A/G-specific adenine glycosylase (EC 3.2.2.-)","GO:0003677|DNA binding;GO:0005622|intracellular;GO:0006284|base-excision repair"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4008","Rv3590c","VBIMycTub87468_4008","PATRIC.83332.12.NC_000962.CDS.4031404.4033158.rev","PATRIC","CDS",4031404,4033158,1755,"-","FIG01277473","PLF_1763_00141245","PGF_02889985","YP_177993.1",584,"PE_PGRS58","PE_PGRS family protein => PE_PGRS58",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.372","Rv0338c","VBIMycTub87468_0372","PATRIC.83332.12.NC_000962.CDS.403193.405841.rev","PATRIC","CDS",403193,405841,2649,"-","FIG01326448","PLF_1763_00001654","PGF_00015602","NP_214852.1",882,,"Iron-sulphur-binding reductase",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4009","Rv3591c","VBIMycTub87468_4009","PATRIC.83332.12.NC_000962.CDS.4033269.4033979.rev","PATRIC","CDS",4033269,4033979,711,"-","FIG00995931","PLF_1763_00001534","PGF_06574151","NP_218108.1",236,,"Hydrolase, alpha/beta fold family",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4010","Rv3592","VBIMycTub87468_4010","PATRIC.83332.12.NC_000962.CDS.4034066.4034374.fwd","PATRIC","CDS",4034066,4034374,309,"+","FIG00999654","PLF_1763_00224315","PGF_03282992","NP_218109.1",102,"TB11.2","Heme-degrading protein MhuD (no EC)",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4011","Rv3593","VBIMycTub87468_4011","PATRIC.83332.12.NC_000962.CDS.4034394.4035710.fwd","PATRIC","CDS",4034394,4035710,1317,"+","FIG00000747","PLF_1763_00000308","PGF_00402188","NP_218110.1",438,"lpqF","Lipoprotein LpqF",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4012","Rv3594","VBIMycTub87468_4012","PATRIC.83332.12.NC_000962.CDS.4035857.4036684.fwd","PATRIC","CDS",4035857,4036684,828,"+","FIG00221339","PLF_1763_00003721","PGF_00031751","NP_218111.1",275,,"Phage endolysin",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4013","Rv3595c","VBIMycTub87468_4013","PATRIC.83332.12.NC_000962.CDS.4036731.4038050.rev","PATRIC","CDS",4036731,4038050,1320,"-","FIG01326805","PLF_1763_00008832","PGF_03002448","YP_177994.1",439,"PE_PGRS59","PE_PGRS family protein => PE_PGRS59",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4014","Rv3596c","VBIMycTub87468_4014","PATRIC.83332.12.NC_000962.CDS.4038158.4040704.rev","PATRIC","CDS",4038158,4040704,2547,"-","FIG00011902","PLF_1763_00033937","PGF_03999196","YP_177995.1",848,"clpC1","ATP-dependent Clp protease, ATP-binding subunit ClpC",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4015","Rv3597c","VBIMycTub87468_4015","PATRIC.83332.12.NC_000962.CDS.4040981.4041319.rev","PATRIC","CDS",4040981,4041319,339,"-","FIG00448295","PLF_1763_00001136","PGF_00012152","NP_218114.1",112,"lsr2","Histone protein Lsr2",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4016","Rv3598c","VBIMycTub87468_4016","PATRIC.83332.12.NC_000962.CDS.4041423.4042940.rev","PATRIC","CDS",4041423,4042940,1518,"-","FIG00000300","PLF_1763_00000386","PGF_00710545","NP_218115.1",505,"lysS","Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)","GO:0004824|lysine-tRNA ligase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4017","Rv3600c","VBIMycTub87468_4017","PATRIC.83332.12.NC_000962.CDS.4043041.4043859.rev","PATRIC","CDS",4043041,4043859,819,"-","FIG00000695","PLF_1763_00000892","PGF_04213876","NP_218117.1",272,,"Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)","GO:0004594|pantothenate kinase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4018","Rv3601c","VBIMycTub87468_4018","PATRIC.83332.12.NC_000962.CDS.4043862.4044281.rev","PATRIC","CDS",4043862,4044281,420,"-","FIG00008304","PLF_1763_00000514","PGF_00985834","NP_218118.1",139,"panD","Aspartate 1-decarboxylase (EC 4.1.1.11)","GO:0004068|aspartate 1-decarboxylase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4019","Rv3602c","VBIMycTub87468_4019","PATRIC.83332.12.NC_000962.CDS.4044281.4045210.rev","PATRIC","CDS",4044281,4045210,930,"-","FIG00000440","PLF_1763_00000672","PGF_00523822","NP_218119.1",309,"panC","Pantoate--beta-alanine ligase (EC 6.3.2.1)","GO:0004592|pantoate-beta-alanine ligase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4020","Rv3603c","VBIMycTub87468_4020","PATRIC.83332.12.NC_000962.CDS.4045207.4046118.rev","PATRIC","CDS",4045207,4046118,912,"-","FIG00506717","PLF_1763_00001360","PGF_07479808","NP_218120.1",303,,"Ketopantoate reductase PanG (EC 1.1.1.169)","GO:0008677|2-dehydropantoate 2-reductase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4021","Rv3604c","VBIMycTub87468_4021","PATRIC.83332.12.NC_000962.CDS.4046303.4047439.rev","PATRIC","CDS",4046303,4047439,1137,"-","FIG00819990","PLF_1763_00153762","PGF_10266684","NP_218121.2",378,,"FIG00819990: Possible membrane protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4022","Rv3605c","VBIMycTub87468_4022","PATRIC.83332.12.NC_000962.CDS.4047705.4048181.rev","PATRIC","CDS",4047705,4048181,477,"-","FIG00996926","PLF_1763_00006708","PGF_03022208","NP_218122.1",158,,"FIG027937: secreted protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4023","Rv3606c","VBIMycTub87468_4023","PATRIC.83332.12.NC_000962.CDS.4048181.4048747.rev","PATRIC","CDS",4048181,4048747,567,"-","FIG00000171","PLF_1763_00026753","PGF_10123167","NP_218123.1",188,"folK","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)","GO:0003848|2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4024","Rv3607c","VBIMycTub87468_4024","PATRIC.83332.12.NC_000962.CDS.4048744.4049145.rev","PATRIC","CDS",4048744,4049145,402,"-","FIG00000373","PLF_1763_00002602","PGF_01979294","YP_177996.1",133,"folB","Dihydroneopterin aldolase (EC 4.1.2.25)","GO:0004150|dihydroneopterin aldolase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4025","Rv3608c","VBIMycTub87468_4025","PATRIC.83332.12.NC_000962.CDS.4049138.4049965.rev","PATRIC","CDS",4049138,4049965,828,"-","FIG00000307","PLF_1763_00000327","PGF_01853493","YP_177997.1",275,"folP1","Dihydropteroate synthase (EC 2.5.1.15)","GO:0004156|dihydropteroate synthase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4026","Rv3609c","VBIMycTub87468_4026","PATRIC.83332.12.NC_000962.CDS.4049977.4050585.rev","PATRIC","CDS",4049977,4050585,609,"-","FIG00000226","PLF_1763_00000425","PGF_02820109","NP_218126.1",202,"folE","GTP cyclohydrolase I (EC 3.5.4.16) type 1","GO:0003934|GTP cyclohydrolase I activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4027","Rv3610c","VBIMycTub87468_4027","PATRIC.83332.12.NC_000962.CDS.4050601.4052868.rev","PATRIC","CDS",4050601,4052868,2268,"-","FIG00018369","PLF_1763_00373153","PGF_06275407","NP_218127.1",755,"ftsH","Cell division-associated, ATP-dependent zinc metalloprotease FtsH",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4028",,"VBIMycTub87468_4028","PATRIC.83332.12.NC_000962.CDS.4052941.4053549.rev","PATRIC","CDS",4052941,4053549,609,"-","FIG00822132","PLF_1763_00036457","PGF_02415959",,202,,"Membrane protein Rv3611, component of Type VII secretion system ESX-1",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4029","Rv3612c","VBIMycTub87468_4029","PATRIC.83332.12.NC_000962.CDS.4053518.4053847.rev","PATRIC","CDS",4053518,4053847,330,"-","FIG01355832","PLF_1763_00012270","PGF_02403550","NP_218129.1",109,,"Hypothetical protein Rv3612c, component of Type VII secretion system ESX-1",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4030","Rv3614c","VBIMycTub87468_4030","PATRIC.83332.12.NC_000962.CDS.4054142.4054720.rev","PATRIC","CDS",4054142,4054720,579,"-","FIG00047514","PLF_1763_00019776","PGF_03026819","NP_218131.1",192,,"Protein EspD, component of Type VII secretion system ESX-1",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4031","Rv3615c","VBIMycTub87468_4031","PATRIC.83332.12.NC_000962.CDS.4054812.4055123.rev","PATRIC","CDS",4054812,4055123,312,"-","FIG00821837","PLF_1763_00003154","PGF_02421823","NP_218132.1",103,,"Secreted protein EspC, component of Type VII secretion system ESX-1",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4032","Rv3616c","VBIMycTub87468_4032","PATRIC.83332.12.NC_000962.CDS.4055197.4056375.rev","PATRIC","CDS",4055197,4056375,1179,"-","FIG00820636","PLF_1763_00002544","PGF_02409223","NP_218133.1",392,,"Secreted protein EspA, component of Type VII secretion system ESX-1",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4033","Rv3617","VBIMycTub87468_4033","PATRIC.83332.12.NC_000962.CDS.4057733.4058701.fwd","PATRIC","CDS",4057733,4058701,969,"+","FIG00009455","PLF_1763_00003809","PGF_01003946","NP_218134.1",322,"ephA","Epoxide hydrolase (EC 3.3.2.9)",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4034","Rv3618","VBIMycTub87468_4034","PATRIC.83332.12.NC_000962.CDS.4058698.4059885.fwd","PATRIC","CDS",4058698,4059885,1188,"+","FIG01372910","PLF_1763_00003823","PGF_06757596","NP_218135.1",395,,"Limonene 1,2-monooxygenase",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.373","Rv0339c","VBIMycTub87468_0373","PATRIC.83332.12.NC_000962.CDS.405950.408400.rev","PATRIC","CDS",405950,408400,2451,"-","FIG01346806","PLF_1763_00001806","PGF_00017525","NP_214853.1",816,,"Long regulatory protein with LuxR domain",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4035","Rv3619c","VBIMycTub87468_4035","PATRIC.83332.12.NC_000962.CDS.4059984.4060268.rev","PATRIC","CDS",4059984,4060268,285,"-","FIG00820465","PLF_1763_00056537","PGF_00790498","NP_218136.1",94,"esxV","ESAT-6-like protein EsxI",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4036","Rv3620c","VBIMycTub87468_4036","PATRIC.83332.12.NC_000962.CDS.4060295.4060591.rev","PATRIC","CDS",4060295,4060591,297,"-","FIG00821379","PLF_1763_00148824","PGF_03117890","NP_218137.1",98,"esxW","ESAT-6-like protein EsxK",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4037","Rv3621c","VBIMycTub87468_4037","PATRIC.83332.12.NC_000962.CDS.4060648.4061889.rev","PATRIC","CDS",4060648,4061889,1242,"-","FIG00013075","PLF_1763_00147442","PGF_02947910","YP_177998.1",413,"PPE65","PPE family protein, SVP subgroup => PPE65",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4038","Rv3622c","VBIMycTub87468_4038","PATRIC.83332.12.NC_000962.CDS.4061899.4062198.rev","PATRIC","CDS",4061899,4062198,300,"-","FIG01956402","PLF_1763_00142025","PGF_03026861","YP_177999.1",99,"PE32","PE family protein => PE32",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4039","Rv3623","VBIMycTub87468_4039","PATRIC.83332.12.NC_000962.CDS.4062527.4063249.fwd","PATRIC","CDS",4062527,4063249,723,"+","FIG01334576","PLF_1763_00017628","PGF_00017628","NP_218140.1",240,"lpqG","LpqG Protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4040","Rv3624c","VBIMycTub87468_4040","PATRIC.83332.12.NC_000962.CDS.4063254.4063856.rev","PATRIC","CDS",4063254,4063856,603,"-","FIG00000355","PLF_1763_00060707","PGF_00013490","NP_218141.1",200,"hpt","Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)","GO:0004422|hypoxanthine phosphoribosyltransferase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4041","Rv3625c","VBIMycTub87468_4041","PATRIC.83332.12.NC_000962.CDS.4063901.4064785.rev","PATRIC","CDS",4063901,4064785,885,"-","FIG00000257","PLF_1763_00000979","PGF_09087715","NP_218142.1",294,"mesJ","tRNA(Ile)-lysidine synthetase (EC 6.3.4.19)",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4042","Rv3626c","VBIMycTub87468_4042","PATRIC.83332.12.NC_000962.CDS.4064851.4065912.rev","PATRIC","CDS",4064851,4065912,1062,"-","FIG00821505","PLF_1763_00000606","PGF_08225224","NP_218143.1",353,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4043","Rv3627c","VBIMycTub87468_4043","PATRIC.83332.12.NC_000962.CDS.4065900.4067252.rev","PATRIC","CDS",4065900,4067252,1353,"-","FIG00561498","PLF_1763_00014189","PGF_06594113","NP_218144.1",450,,"D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)","GO:0009002|serine-type D-Ala-D-Ala carboxypeptidase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4044","Rv3628","VBIMycTub87468_4044","PATRIC.83332.12.NC_000962.CDS.4067423.4067911.fwd","PATRIC","CDS",4067423,4067911,489,"+","FIG00000429","PLF_1763_00000533","PGF_01922063","NP_218145.1",162,"ppa","Inorganic pyrophosphatase (EC 3.6.1.1)","GO:0004427|inorganic diphosphatase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4045","Rv3629c","VBIMycTub87468_4045","PATRIC.83332.12.NC_000962.CDS.4067957.4069054.rev","PATRIC","CDS",4067957,4069054,1098,"-","FIG01956050","PLF_1763_00002849","PGF_00409192","NP_218146.1",365,,"putative membrane protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4046","Rv3630","VBIMycTub87468_4046","PATRIC.83332.12.NC_000962.CDS.4069175.4070470.fwd","PATRIC","CDS",4069175,4070470,1296,"+","FIG00638284","PLF_1763_00001157","PGF_03661863","NP_218147.1",431,,"putative membrane protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4047","Rv3631","VBIMycTub87468_4047","PATRIC.83332.12.NC_000962.CDS.4070526.4071239.fwd","PATRIC","CDS",4070526,4071239,714,"+","FIG00543846","PLF_1763_00001833","PGF_00034769","NP_218148.1",237,,"Polyprenyl-phospho-N-acetylgalactosaminyl synthase PpgS",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4048","Rv3632","VBIMycTub87468_4048","PATRIC.83332.12.NC_000962.CDS.4071236.4071580.fwd","PATRIC","CDS",4071236,4071580,345,"+","FIG00485194","PLF_1763_00001447","PGF_00019965","NP_218149.1",114,,"Membrane protein Rv3632, enhances catalytic activity of PpgS",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4049","Rv3633","VBIMycTub87468_4049","PATRIC.83332.12.NC_000962.CDS.4071791.4072666.fwd","PATRIC","CDS",4071791,4072666,876,"+","FIG01342075","PLF_1763_00003050","PGF_02410993","NP_218150.1",291,,"Protein involved in biosynthesis of mitomycin antibiotics/polyketide fumonisin",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4050","Rv3634c","VBIMycTub87468_4050","PATRIC.83332.12.NC_000962.CDS.4072667.4073611.rev","PATRIC","CDS",4072667,4073611,945,"-","FIG00022300","PLF_1763_00001151","PGF_01033123","NP_215015.2",314,"galE1","UDP-glucose 4-epimerase (EC 5.1.3.2)","GO:0003978|UDP-glucose 4-epimerase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4051","Rv3635","VBIMycTub87468_4051","PATRIC.83332.12.NC_000962.CDS.4073649.4075409.fwd","PATRIC","CDS",4073649,4075409,1761,"+","FIG00662132","PLF_1763_00007860","PGF_00044883","NP_218152.1",586,,"Putative transmembrane protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4052",,"VBIMycTub87468_4052","PATRIC.83332.12.NC_000962.CDS.4075479.4075604.rev","PATRIC","CDS",4075479,4075604,126,"-","FIG00822308","PLF_1763_00003695","PGF_02412640",,41,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4053","Rv3636","VBIMycTub87468_4053","PATRIC.83332.12.NC_000962.CDS.4075752.4076099.fwd","PATRIC","CDS",4075752,4076099,348,"+","FIG01331389","PLF_1763_00003778","PGF_01000105","NP_218153.1",115,,"Mobile element protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4054",,"VBIMycTub87468_4054","PATRIC.83332.12.NC_000962.CDS.4076089.4076625.fwd","PATRIC","CDS",4076089,4076625,537,"+","FIG01413311","PLF_1763_00000056","PGF_06680583",,178,,"PROBABLE TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1533",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4055","Rv3637","VBIMycTub87468_4055","PATRIC.83332.12.NC_000962.CDS.4076619.4076984.fwd","PATRIC","CDS",4076619,4076984,366,"+","FIG01306568","PLF_1763_00002681","PGF_01000105","NP_218154.1",121,,"Mobile element protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4056","Rv3638","VBIMycTub87468_4056","PATRIC.83332.12.NC_000962.CDS.4076984.4077730.fwd","PATRIC","CDS",4076984,4077730,747,"+","FIG01306568","PLF_1763_00000018","PGF_01000105","NP_218155.1",248,,"Mobile element protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4057","Rv3639c","VBIMycTub87468_4057","PATRIC.83332.12.NC_000962.CDS.4077884.4078450.rev","PATRIC","CDS",4077884,4078450,567,"-","FIG00821712","PLF_1763_00047711","PGF_02403700","NP_218156.1",188,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4058","Rv3640c","VBIMycTub87468_4058","PATRIC.83332.12.NC_000962.CDS.4078520.4079788.rev","PATRIC","CDS",4078520,4079788,1269,"-","FIG01314079","PLF_1763_00002658","PGF_01000105","NP_218157.1",422,,"Mobile element protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4059","Rv3641c","VBIMycTub87468_4059","PATRIC.83332.12.NC_000962.CDS.4079925.4080560.rev","PATRIC","CDS",4079925,4080560,636,"-","FIG01308362","PLF_1763_00002808","PGF_00004745","NP_218158.1",211,"fic","Fic domain protein, Rv3641c type",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4060","Rv3642c","VBIMycTub87468_4060","PATRIC.83332.12.NC_000962.CDS.4080571.4080765.rev","PATRIC","CDS",4080571,4080765,195,"-","FIG00821288","PLF_1763_00003066","PGF_12891648","NP_218159.1",64,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4061",,"VBIMycTub87468_4061","PATRIC.83332.12.NC_000962.CDS.4080930.4081064.fwd","PATRIC","CDS",4080930,4081064,135,"+","FIG00820071","PLF_1763_00003322","PGF_02412143",,44,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4062","Rv3643","VBIMycTub87468_4062","PATRIC.83332.12.NC_000962.CDS.4081160.4081351.fwd","PATRIC","CDS",4081160,4081351,192,"+","FIG00821199","PLF_1763_00003158","PGF_02411231","NP_218160.1",63,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4063","Rv3644c","VBIMycTub87468_4063","PATRIC.83332.12.NC_000962.CDS.4081516.4082682.rev","PATRIC","CDS",4081516,4082682,1167,"-","FIG00057709","PLF_1763_00000528","PGF_06755829","NP_218161.1",388,,"DNA polymerase III delta prime subunit (EC 2.7.7.7)","GO:0003887|DNA-directed DNA polymerase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4064","Rv3645","VBIMycTub87468_4064","PATRIC.83332.12.NC_000962.CDS.4082807.4084456.fwd","PATRIC","CDS",4082807,4084456,1650,"+","FIG00001294","PLF_1763_00058661","PGF_08828113","NP_218162.1",549,,"Adenylate cyclase (EC 4.6.1.1)","GO:0004016|adenylate cyclase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4065","Rv3646c","VBIMycTub87468_4065","PATRIC.83332.12.NC_000962.CDS.4084453.4087257.rev","PATRIC","CDS",4084453,4087257,2805,"-","FIG00000204","PLF_1763_00000230","PGF_10300474","NP_218163.1",934,"topA","DNA topoisomerase I (EC 5.99.1.2)","GO:0003917|DNA topoisomerase type I activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.374","Rv0340","VBIMycTub87468_0374","PATRIC.83332.12.NC_000962.CDS.408634.409173.fwd","PATRIC","CDS",408634,409173,540,"+","FIG00820656","PLF_1763_00003073","PGF_00002435","NP_214854.1",179,,"FIG01326805: variable size protein family @ FIG00820656: hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4066","Rv3647c","VBIMycTub87468_4066","PATRIC.83332.12.NC_000962.CDS.4087610.4088188.rev","PATRIC","CDS",4087610,4088188,579,"-","FIG00820764","PLF_1763_00000823","PGF_08225224","NP_218164.1",192,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4067","Rv3648c","VBIMycTub87468_4067","PATRIC.83332.12.NC_000962.CDS.4088328.4088531.rev","PATRIC","CDS",4088328,4088531,204,"-","FIG00004100","PLF_1763_00047379","PGF_02049468","NP_218165.1",67,"cspA","Cold shock protein of CSP family",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4068","Rv3649","VBIMycTub87468_4068","PATRIC.83332.12.NC_000962.CDS.4088781.4091096.fwd","PATRIC","CDS",4088781,4091096,2316,"+","FIG00995938","PLF_1763_00001821","PGF_00018466","NP_218166.1",771,,"ATP-dependent helicase",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4069","Rv3650","VBIMycTub87468_4069","PATRIC.83332.12.NC_000962.CDS.4091233.4091517.fwd","PATRIC","CDS",4091233,4091517,285,"+","FIG01311212","PLF_1763_00003444","PGF_02931935","YP_178000.1",94,"PE33","PE family protein => PE33",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4070","Rv3651","VBIMycTub87468_4070","PATRIC.83332.12.NC_000962.CDS.4091841.4092878.fwd","PATRIC","CDS",4091841,4092878,1038,"+","FIG00821236","PLF_1763_00011976","PGF_12895202","NP_218168.1",345,,"Triple sensor-domain protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4071",,"VBIMycTub87468_4071","PATRIC.83332.12.NC_000962.CDS.4093021.4093176.rev","PATRIC","CDS",4093021,4093176,156,"-","FIG00824165","PLF_1763_00003151","PGF_02411208",,51,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.4072",,"VBIMycTub87468_4072","PATRIC.83332.12.NC_000962.CDS.4093393.4093638.rev","PATRIC","CDS",4093393,4093638,246,"-","FIG00823674","PLF_1763_00004104","PGF_00874679",,81,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.375","Rv0341","VBIMycTub87468_0375","PATRIC.83332.12.NC_000962.CDS.409356.410801.fwd","PATRIC","CDS",409356,410801,1446,"+","FIG01322587","PLF_1763_00002182","PGF_03086009","NP_214855.1",481,"iniB","Isoniazid inductible protein IniB; FIG01326805: variable size protein family",
