Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
fig|83332.12.peg.3764,Protein,"DNA polymerase III alpha subunit (EC 2.7.7.7)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3370c,dnaE2,fig|83332.12.peg.2,Protein,"DNA polymerase III beta subunit (EC 2.7.7.7)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0002,dnaN,PPI,"physical association","two hybrid","experimental","20139184","mpidb","intact:EBI-6515521,mpidb:MPIDB-INT-1343,imex:IM-18332-4",
fig|419947.8.peg.6,Protein,"DNA gyrase subunit A (EC 5.99.1.3)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_0006,gyrA,fig|419947.9.peg.1008,Protein,"DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100005402,rpoB,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.940,Protein,"Proline iminopeptidase (EC 3.4.11.5)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0840c,pip,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.3991,Protein,"Transcriptional regulator KstR, TetR family",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3574,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.2990,Protein,"Uncharacterized protein Q1 colocalized with Q",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2680,,fig|83332.12.peg.2236,Protein,"3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase (EC 1.1.1.53)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2002,fabG3,PPI,"genetic interaction","Tn-seq experiment","experimental","28334803","FLUTE","",
fig|83332.12.peg.4142,Protein,"N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3717,,fig|83332.12.peg.907,Protein,"DUF1794",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0813c,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.1284,Protein,"Transmembrane transport protein MmpL13",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1145,mmpL13a,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.2990,Protein,"Uncharacterized protein Q1 colocalized with Q",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2680,,fig|83332.12.peg.3268,Protein,"Phenolpthiocerol synthesis type-I polyketide synthase PpsB (EC 2.3.1.41)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2932,ppsB,PPI,"genetic interaction","Tn-seq experiment","experimental","28334803","FLUTE","",
fig|419947.9.peg.4135,Protein,"lysophospholipase-like family protein",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100021338,,fig|419947.9.peg.4522,Protein,"Rhodanese-related sulfurtransferase",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100023265,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.624,Protein,"Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0564c,gpsA,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.56,Protein,"Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0050,ponA1,fig|83332.12.peg.899,Protein,"3',5'-cyclic-nucleotide phosphodiesterase (EC 3.1.4.17)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0805,,PPI,"genetic interaction","Tn-seq experiment","experimental","26438867","FLUTE","",
fig|419947.8.peg.2398,Protein,"ATP phosphoribosyltransferase (EC 2.4.2.17) => HisGl",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_2136,hisG,fig|419947.9.peg.3274,Protein,"Diaminopimelate decarboxylase (EC 4.1.1.20)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100016991,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|419947.8.peg.3542,Protein,"TWO COMPONENT SENSOR HISTIDINE KINASE DEVS",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_3164,devS,fig|419947.9.peg.3888,Protein,"Two component transcriptional regulatory protein DevR",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100020108,,PPI,"predicted interaction","predictive text mining,interologs mapping,phylogenetic profile","experimental,computational","","string","",
fig|419947.8.peg.1693,Protein,"putative membrane protein",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_1522,,fig|419947.9.peg.1328,Protein,"Oxidoreductase, short-chain dehydrogenase/reductase family",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100007032,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.1227,Protein,"Possible glycosyl hydrolase (EC 3.-.-.-)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1096,,fig|83332.12.peg.268,Protein,"Transcriptional regulator, AcrR family",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0238,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.4031,Protein,"Secreted protein EspC, component of Type VII secretion system ESX-1",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3615c,,fig|83332.12.peg.4313,Protein,"AAA+ family protein ATPase EccA1, component of Type VII secretion system ESX-1",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3868,,PPI,"association","experimental interaction detection","experimental","19682254","mtbbase","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.2010,Protein,"AAA+ family protein ATPase EccA5, component of Type VII secretion system ESX-5",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1798,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.135,Protein,"Elongation factor G-like protein TM_1651",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0120c,fusA2,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.1536,Protein,"Desaturase-related protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1371,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.3539,Protein,"Transcriptional regulator, AcrR family",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3173c,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.1660,Protein,"Protein QmcA (possibly involved in integral membrane quality control)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1488,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.228,Protein,"FIG00821048: hypothetical protein, Rv0201c",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0201c,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.3199,Protein,"Intramembrane protease RasP/YluC, implicated in cell division based on FtsL cleavage",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2869c,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.2990,Protein,"Uncharacterized protein Q1 colocalized with Q",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2680,,fig|83332.12.peg.1182,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1057,,PPI,"genetic interaction","Tn-seq experiment","experimental","28334803","FLUTE","",
fig|83332.12.peg.1227,Protein,"Possible glycosyl hydrolase (EC 3.-.-.-)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1096,,fig|83332.12.peg.1397,Protein,"Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61) / 2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2) @ 2-oxoglutarate decarboxylase (EC 4.1.1.71) @ 2-hydroxy-3-oxoadipate synthase (EC 2.2.1.5)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1248c,kgd,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.1597,Protein,"Phytoene dehydrogenase and related proteins",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1432,,fig|83332.12.peg.2466,Protein,"Oxidoreductase, short-chain dehydrogenase/reductase family (EC 1.1.1.-)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2214c,ephD,PPI,"genetic interaction","Tn-seq experiment","experimental","28334803","FLUTE","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.2522,Protein,"Oxidoreductase, short-chain dehydrogenase/reductase family",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2263,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.847,Protein,"DNA-binding response regulator PhoP",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0757,phoP,fig|83332.12.peg.3879,Protein,"Mobile element protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3474,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.56,Protein,"Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0050,ponA1,fig|83332.12.peg.2007,Protein,"Integral membrane protein EccD5, component of Type VII secretion system ESX-5",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1795,,PPI,"genetic interaction","Tn-seq experiment","experimental","26438867","FLUTE","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.3167,Protein,"COG2740: Predicted nucleic-acid-binding protein implicated in transcription termination",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2840c,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.1498,Protein,"Rhomboid family protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1337,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.8.peg.3361,Protein,"ATP-dependent DNA helicase RecG (EC 3.6.4.12)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_3001,recG,fig|419947.9.peg.1968,Protein,"Excinuclease ABC subunit A",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100010391,uvrA,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.2665,Protein,"Bifunctional salicyl-AMP ligase/salicyl-S-MbtB synthetase MbtA @ adenylation component of NRPS",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2384,mbtA,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.4142,Protein,"N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3717,,fig|83332.12.peg.3277,Protein,"Polyketide synthase modules and related proteins @ Long-chain fatty-acid-AMP ligase, Mycobacterial subgroup FadD28",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2941,fadD28,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.1597,Protein,"Phytoene dehydrogenase and related proteins",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1432,,fig|83332.12.peg.3586,Protein,"FIG00820929: hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3207c,,PPI,"genetic interaction","Tn-seq experiment","experimental","28334803","FLUTE","",
fig|83332.12.peg.4242,Protein,"Putative uncharacterized protein BCG_3873",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3811,,fig|83332.12.peg.2995,Protein,"Na+/H+ antiporter NhaD and related arsenite permeases",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2684,arsA,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.1597,Protein,"Phytoene dehydrogenase and related proteins",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1432,,fig|83332.12.peg.3018,Protein,"Ribonuclease BN",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2707,,PPI,"genetic interaction","Tn-seq experiment","experimental","28334803","FLUTE","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.1851,Protein,"Modular polyketide synthase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1664,pks9,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.342,Protein,"Bile acid 7-alpha dehydratase BaiE (EC 4.2.1.106)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0310c,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.8.peg.3892,Protein,"ESAT-6-like protein EsxU",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_3486,esxU,fig|419947.8.peg.4385,Protein,"ESAT-6-like protein EsxC",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_3929,esxC,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.4242,Protein,"Putative uncharacterized protein BCG_3873",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3811,,fig|83332.12.peg.3217,Protein,"Mobile element protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2885c,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.9.peg.1363,Protein,"DNA ligase (NAD(+)) (EC 6.5.1.2)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100007207,ligA,fig|419947.9.peg.3917,Protein,"Electron transfer flavoprotein, beta subunit",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100020253,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|419947.8.peg.5,Protein,"DNA gyrase subunit B (EC 5.99.1.3)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_0005,gyrB,fig|419947.9.peg.1008,Protein,"DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100005402,rpoB,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|419947.8.peg.195,Protein,"MCE-family protein MceB",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_0178,mce1B,fig|419947.8.peg.3214,Protein,"Efflux pump transporter of major facilitator superfamily (MFS)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_2869,efpA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|419947.8.peg.2701,Protein,"Polyketide synthetase MbtD @ Polyketide synthase",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_2404,mbtD,fig|419947.8.peg.3148,Protein,"Mn-dependent transcriptional regulator MntR",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_2812,sirR,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.3519,Protein,"NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3153,nuoI,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.3458,Protein,"tmRNA-binding protein SmpB",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3100c,smpB,fig|83332.12.peg.763,Protein,"Translation elongation factor Tu",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0685,tuf,PPI,"association","experimental interaction detection","experimental","15571069","mtbbase","",
fig|419947.8.peg.488,Protein,"FIG005069: Hypothetical protein",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_0451,,fig|419947.9.peg.3144,Protein,"hypothetical protein",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100016341,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.363,Protein,"SAM-dependent methyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0329c,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.2758,Protein,"ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2460c,clpP2,fig|83332.12.peg.4319,Protein,"10 kDa culture filtrate antigen CFP-10 (EsxB)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3874,esxB,PPI,"association","experimental interaction detection","experimental","16844784","mtbbase","",
fig|83332.12.peg.3436,Protein,"Serine/Threonine protein kinases / transcriptional regulator, MalT family",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3080c,pknK,fig|83332.12.peg.3438,Protein,"Transcriptional regulator, AraC family",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3082c,virS,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|419947.9.peg.1442,Protein,"O-methyltransferase",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100007633,,fig|419947.9.peg.2815,Protein,"23S rRNA (cytidine(1920)-2'-O)-methyltransferase (EC 2.1.1.226) @ 16S rRNA (cytidine(1409)-2'-O)-methyltransferase (EC 2.1.1.227)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100014640,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.4219,Protein,"Nucleoside diphosphate kinase regulator",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3788,,fig|83332.12.peg.1555,Protein,"DNA-directed RNA polymerase omega subunit (EC 2.7.7.6)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1390,rpoZ,PPI,"association","pull down","experimental","22194445","mpidb","intact:EBI-6417855,mpidb:MPIDB-INT-1777,imex:IM-18438-4",
fig|419947.8.peg.522,Protein,"Iron-regulated heparin binding hemagglutinin HbhA (Adhesin)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_0482,hbhA,fig|419947.9.peg.3343,Protein,"Transcriptional regulator, AraC family",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100017348,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.2990,Protein,"Uncharacterized protein Q1 colocalized with Q",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2680,,fig|83332.12.peg.202,Protein,"FIG00820195: MCE associated membrane protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0178,,PPI,"genetic interaction","Tn-seq experiment","experimental","28334803","FLUTE","",
fig|419947.8.peg.315,Protein,"O-methyltransferase",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_0290,,fig|419947.9.peg.1814,Protein,"putative oxidoreductase Rv0097",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100009564,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.1300,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1157c,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.2358,Protein,"Prokaryotic ubiquitin-like protein Pup",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2111c,,fig|83332.12.peg.2501,Protein,"Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2243,fabD,PPI,"association","experimental interaction detection","experimental","18832610","mtbbase","",
fig|419947.8.peg.2144,Protein,"Lipoprotein LppD",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_1910,lppD,fig|419947.8.peg.4271,Protein,"Integral membrane indolylacetylinositol arabinosyltransferase EmbC (EC 2.4.2.-)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_3833,embC,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.56,Protein,"Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0050,ponA1,fig|83332.12.peg.3890,Protein,"Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily A1",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3484,cpsA,PPI,"genetic interaction","Tn-seq experiment","experimental","26438867","FLUTE","",
fig|83332.12.peg.4242,Protein,"Putative uncharacterized protein BCG_3873",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3811,,fig|83332.12.peg.3276,Protein,"Polyketide synthase / Multifunctional mycocerosic acid synthase membrane-associated mas in phthiocerol dimycocerosate cluster",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2940c,mas,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.3021,Protein,"RNA polymerase sigma factor SigB",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2710,sigB,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.1915,Protein,"toxin VapC12 @ Toxin 1, PIN domain",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1720c,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.1645,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1473A,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.1746,Protein,"O-antigen acetylase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1565c,,fig|83332.12.peg.3578,Protein,"Potassium channel protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3200c,,PPI,"genetic interaction","Tn-seq experiment","experimental","28334803","FLUTE","",
fig|83332.12.peg.4142,Protein,"N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3717,,fig|83332.12.peg.2547,Protein,"Membrane-bound esterase LipM",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2284,lipM,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.4142,Protein,"N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3717,,fig|83332.12.peg.2486,Protein,"L-threonine 3-O-phosphate decarboxylase (EC 4.1.1.81)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2231c,cobC,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
