Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.687","Mb0630c","VBIMycBov88188_0687","PATRIC.233413.5.NC_002945.CDS.708193.710760.rev","PATRIC","CDS",708193,710760,2568,"-","FIG00821700","PLF_1763_00002435","PGF_03131460","NP_854289.1",855,,"Uncharacterized protein Rv0613c",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.688",,"VBIMycBov88188_0688","PATRIC.233413.5.NC_002945.CDS.710762.710884.fwd","PATRIC","CDS",710762,710884,123,"+","FIG01354128","PLF_1763_00003833","PGF_02412902",,40,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.689","Mb0631","VBIMycBov88188_0689","PATRIC.233413.5.NC_002945.CDS.710844.711593.fwd","PATRIC","CDS",710844,711593,750,"+","FIG01121868","PLF_1763_00002918","PGF_02412354","NP_854290.1",249,,"putative membrane protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.690","Mb0632","VBIMycBov88188_0690","PATRIC.233413.5.NC_002945.CDS.711593.711832.fwd","PATRIC","CDS",711593,711832,240,"+","FIG01121868","PLF_1763_00003352","PGF_02412354","NP_854291.1",79,,"putative membrane protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.691","Mb0633c","VBIMycBov88188_0691","PATRIC.233413.5.NC_002945.CDS.711829.712095.rev","PATRIC","CDS",711829,712095,267,"-","FIG00820169","PLF_1763_00013064","PGF_02403791","NP_854292.1",88,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.692",,"VBIMycBov88188_0692","PATRIC.233413.5.NC_002945.CDS.712027.712254.fwd","PATRIC","CDS",712027,712254,228,"+","FIG00820211","PLF_1763_00028169","PGF_12839930",,75,,"antitoxin VapB29 @ Antitoxin to Toxin 1, PIN domain",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.693","Mb0634","VBIMycBov88188_0693","PATRIC.233413.5.NC_002945.CDS.712251.712652.fwd","PATRIC","CDS",712251,712652,402,"+","FIG01334006","PLF_1763_00003225","PGF_03086301","NP_854293.1",133,,"toxin VapC29 @ Toxin 1, PIN domain",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.694","Mb0635","VBIMycBov88188_0694","PATRIC.233413.5.NC_002945.CDS.712781.713965.fwd","PATRIC","CDS",712781,713965,1185,"+","FIG00623809","PLF_1763_00007263","PGF_12927383","NP_854294.1",394,"galT","Galactose-1-phosphate uridylyltransferase (EC 2.7.7.10)","GO:0017103|UTP:galactose-1-phosphate uridylyltransferase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.695","Mb0636","VBIMycBov88188_0695","PATRIC.233413.5.NC_002945.CDS.713962.715053.fwd","PATRIC","CDS",713962,715053,1092,"+","FIG00024073","PLF_1763_00002125","PGF_00007085","NP_854295.1",363,"galK","Galactokinase (EC 2.7.1.6)","GO:0004335|galactokinase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.696",,"VBIMycBov88188_0696","PATRIC.233413.5.NC_002945.CDS.715044.715178.fwd","PATRIC","CDS",715044,715178,135,"+","FIG00820016","PLF_1763_00003575","PGF_06903578",,44,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.697","Mb0637","VBIMycBov88188_0697","PATRIC.233413.5.NC_002945.CDS.715697.716605.fwd","PATRIC","CDS",715697,716605,909,"+","FIG01121868","PLF_1763_00003276","PGF_03052445","NP_854296.1",302,,"putative membrane protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.74",,"VBIMycBov88188_0074","PATRIC.233413.5.NC_002945.CDS.71616.71855.fwd","PATRIC","CDS",71616,71855,240,"+","FIG00821517","PLF_1763_00003505","PGF_02412530",,79,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.698","Mb0638","VBIMycBov88188_0698","PATRIC.233413.5.NC_002945.CDS.716616.717563.fwd","PATRIC","CDS",716616,717563,948,"+","FIG01121868","PLF_1763_00003033","PGF_00409199","NP_854297.1",315,,"putative membrane protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.699","Mb0639","VBIMycBov88188_0699","PATRIC.233413.5.NC_002945.CDS.717656.717910.fwd","PATRIC","CDS",717656,717910,255,"+","FIG00821351","PLF_1763_00003329","PGF_02412155","NP_854298.1",84,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.700","Mb0640","VBIMycBov88188_0700","PATRIC.233413.5.NC_002945.CDS.717910.718305.fwd","PATRIC","CDS",717910,718305,396,"+","FIG01383643","PLF_1763_00003169","PGF_03005441","NP_854299.1",131,,"toxin VapC30 @ Toxin 1, PIN domain",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.701","Mb0641c","VBIMycBov88188_0701","PATRIC.233413.5.NC_002945.CDS.718399.719091.rev","PATRIC","CDS",718399,719091,693,"-","FIG01121868","PLF_1763_00001584","PGF_00409638","NP_854300.1",230,,"Uncharacterized membrane protein Rv0625c",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.75","Mb0066","VBIMycBov88188_0075","PATRIC.233413.5.NC_002945.CDS.71848.72249.fwd","PATRIC","CDS",71848,72249,402,"+","FIG00821042","PLF_1763_00003772","PGF_00301856","NP_853735.1",133,,"toxin VapC1 @ Toxin 1, PIN domain",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.702","Mb0642","VBIMycBov88188_0702","PATRIC.233413.5.NC_002945.CDS.719280.719531.fwd","PATRIC","CDS",719280,719531,252,"+","FIG00822637","PLF_1763_00003432","PGF_08225224","NP_854301.1",83,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.703","Mb0643","VBIMycBov88188_0703","PATRIC.233413.5.NC_002945.CDS.719528.719935.fwd","PATRIC","CDS",719528,719935,408,"+","FIG00821682","PLF_1763_00149024","PGF_08225224","NP_854302.1",135,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.704","Mb0644c","VBIMycBov88188_0704","PATRIC.233413.5.NC_002945.CDS.720007.721158.rev","PATRIC","CDS",720007,721158,1152,"-","FIG01311760","PLF_1763_00002700","PGF_08225224","NP_854303.1",383,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.705","Mb0645c","VBIMycBov88188_0705","PATRIC.233413.5.NC_002945.CDS.721251.722978.rev","PATRIC","CDS",721251,722978,1728,"-","FIG00047674","PLF_1763_00000986","PGF_00767262","NP_854304.1",575,"recD","Exodeoxyribonuclease V alpha chain (EC 3.1.11.5)","GO:0008854|exodeoxyribonuclease V activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.706",,"VBIMycBov88188_0706","PATRIC.233413.5.NC_002945.CDS.722975.723604.rev","PATRIC","CDS",722975,723604,630,"-","FIG00043030","PLF_1763_00000086","PGF_01058419",,209,,"Exodeoxyribonuclease V beta chain (EC 3.1.11.5)","GO:0008854|exodeoxyribonuclease V activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.76","Mb0067c","VBIMycBov88188_0076","PATRIC.233413.5.NC_002945.CDS.72301.74538.rev","PATRIC","CDS",72301,74538,2238,"-","FIG00001163","PLF_1763_00000516","PGF_00015703","NP_853736.1",745,"icd2","Isocitrate dehydrogenase [NADP] (EC 1.1.1.42); Monomeric isocitrate dehydrogenase [NADP] (EC 1.1.1.42)","GO:0004450|isocitrate dehydrogenase (NADP+) activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.707","Mb0647c","VBIMycBov88188_0707","PATRIC.233413.5.NC_002945.CDS.723565.726258.rev","PATRIC","CDS",723565,726258,2694,"-","FIG00043030","PLF_1763_00000086","PGF_01058419","NP_854305.1",897,"recBa","Exodeoxyribonuclease V beta chain (EC 3.1.11.5)","GO:0008854|exodeoxyribonuclease V activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.708","Mb0648c","VBIMycBov88188_0708","PATRIC.233413.5.NC_002945.CDS.726258.729551.rev","PATRIC","CDS",726258,729551,3294,"-","FIG00493440","PLF_1763_00000225","PGF_00425021","NP_854306.1",1097,"recC","Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)","GO:0008854|exodeoxyribonuclease V activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.709","Mb0649c","VBIMycBov88188_0709","PATRIC.233413.5.NC_002945.CDS.729828.730523.rev","PATRIC","CDS",729828,730523,696,"-","FIG01422808","PLF_1763_00002189","PGF_02954174","NP_854307.1",231,"echA3","Enoyl-CoA hydratase Rv0632c",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.6","Mb0006","VBIMycBov88188_0006","PATRIC.233413.5.NC_002945.CDS.7302.9818.fwd","PATRIC","CDS",7302,9818,2517,"+","FIG00000080","PLF_1763_00000324","PGF_03272313","NP_853676.1",838,"gyrA","DNA gyrase subunit A (EC 5.99.1.3)","GO:0003918|DNA topoisomerase (ATP-hydrolyzing) activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.710","Mb0650c","VBIMycBov88188_0710","PATRIC.233413.5.NC_002945.CDS.730572.731402.rev","PATRIC","CDS",730572,731402,831,"-","FIG01121868","PLF_1763_00001964","PGF_02405967","NP_854308.1",276,,"putative membrane protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.711","Mb0651c","VBIMycBov88188_0711","PATRIC.233413.5.NC_002945.CDS.731556.732269.rev","PATRIC","CDS",731556,732269,714,"-","FIG00822414","PLF_1763_00001665","PGF_10420457","NP_854309.1",237,,"MBL-fold metallo-hydrolase superfamily",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.712","Mb0652","VBIMycBov88188_0712","PATRIC.233413.5.NC_002945.CDS.732388.732600.fwd","PATRIC","CDS",732388,732600,213,"+","FIG00822279","PLF_1763_00003516","PGF_08225224","NP_854310.1",70,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.713","Mb0653","VBIMycBov88188_0713","PATRIC.233413.5.NC_002945.CDS.732948.733115.fwd","PATRIC","CDS",732948,733115,168,"+","FIG01956152","PLF_1763_00001090","PGF_06609275","NP_854311.1",55,"rpmG","LSU ribosomal protein L33p @ LSU ribosomal protein L33p, zinc-dependent","GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.714","Mb0654","VBIMycBov88188_0714","PATRIC.233413.5.NC_002945.CDS.733166.733642.fwd","PATRIC","CDS",733166,733642,477,"+","FIG00821179","PLF_1763_00170480","PGF_00076923","NP_854312.1",158,,"(3R)-hydroxyacyl-ACP dehydratase subunit HadA",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.715","Mb0655","VBIMycBov88188_0715","PATRIC.233413.5.NC_002945.CDS.733629.734057.fwd","PATRIC","CDS",733629,734057,429,"+","FIG01332817","PLF_1763_00001015","PGF_04251642","NP_854313.1",142,,"(3R)-hydroxyacyl-ACP dehydratase subunit HadB",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.716","Mb0656","VBIMycBov88188_0716","PATRIC.233413.5.NC_002945.CDS.734061.734561.fwd","PATRIC","CDS",734061,734561,501,"+","FIG00820536","PLF_1763_00001818","PGF_00000002","NP_854314.1",166,,"(3R)-hydroxyacyl-ACP dehydratase subunit HadC",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.717","Mb0657","VBIMycBov88188_0717","PATRIC.233413.5.NC_002945.CDS.734973.735458.fwd","PATRIC","CDS",734973,735458,486,"+","FIG00001219","PLF_1763_00002102","PGF_09669766","NP_854315.1",161,"secE","Protein translocase subunit SecE",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.718","Mb0658","VBIMycBov88188_0718","PATRIC.233413.5.NC_002945.CDS.735490.736206.fwd","PATRIC","CDS",735490,736206,717,"+","FIG00000269","PLF_1763_00000481","PGF_03174068","NP_854316.1",238,"nusG","Transcription antitermination protein NusG","GO:0003711|transcription elongation regulator activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.719","Mb0659","VBIMycBov88188_0719","PATRIC.233413.5.NC_002945.CDS.736258.736686.fwd","PATRIC","CDS",736258,736686,429,"+","FIG00000182","PLF_1763_00000774","PGF_07695531","NP_854317.1",142,"rplK","LSU ribosomal protein L11p (L12e)","GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.720","Mb0660","VBIMycBov88188_0720","PATRIC.233413.5.NC_002945.CDS.736753.737460.fwd","PATRIC","CDS",736753,737460,708,"+","FIG00000264","PLF_1763_00000642","PGF_00016357","NP_854318.1",235,"rplA","LSU ribosomal protein L1p (L10Ae)","GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.721","Mb0661c","VBIMycBov88188_0721","PATRIC.233413.5.NC_002945.CDS.737534.738481.rev","PATRIC","CDS",737534,738481,948,"-","FIG00001555","PLF_1763_00001917","PGF_00020785","NP_854319.1",315,"mmaA4","Methoxy mycolic acid synthase MmaA4",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.722","Mb0662c","VBIMycBov88188_0722","PATRIC.233413.5.NC_002945.CDS.738504.739385.rev","PATRIC","CDS",738504,739385,882,"-","FIG00001555","PLF_1763_00003621","PGF_03039283","NP_854320.1",293,"mmaA3","Methoxy mycolic acid synthase MmaA3 (EC 2.1.1.79)","GO:0008825|cyclopropane-fatty-acyl-phospholipid synthase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.723","Mb0663c","VBIMycBov88188_0723","PATRIC.233413.5.NC_002945.CDS.739533.740396.rev","PATRIC","CDS",739533,740396,864,"-","FIG00001555","PLF_1763_00145207","PGF_02924896","NP_854321.1",287,"mmaA2","Methoxy mycolic acid synthase MmaA2 (EC 2.1.1.79)","GO:0008825|cyclopropane-fatty-acyl-phospholipid synthase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.724","Mb0664c","VBIMycBov88188_0724","PATRIC.233413.5.NC_002945.CDS.740563.741423.rev","PATRIC","CDS",740563,741423,861,"-","FIG01353571","PLF_1763_00002152","PGF_03010382","NP_854322.1",286,"mmaA1","Methoxy mycolic acid synthase MmaA1 (EC 2.1.1.79)","GO:0008825|cyclopropane-fatty-acyl-phospholipid synthase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.725","Mb0665c","VBIMycBov88188_0725","PATRIC.233413.5.NC_002945.CDS.741470.742375.rev","PATRIC","CDS",741470,742375,906,"-","FIG01323704","PLF_1763_00002112","PGF_00002455","NP_854323.1",301,"lipG","FIG01381021: Hydrolase, alpha/beta fold family protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.726","Mb0666c","VBIMycBov88188_0726","PATRIC.233413.5.NC_002945.CDS.742387.743733.rev","PATRIC","CDS",742387,743733,1347,"-","FIG00000320","PLF_1763_00000655","PGF_00064530","NP_854324.1",448,,"Uncharacterized ABC1 family protein Rv0647c",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.727","Mb0667","VBIMycBov88188_0727","PATRIC.233413.5.NC_002945.CDS.743939.748135.fwd","PATRIC","CDS",743939,748135,4197,"+","FIG00009194","PLF_1763_00225702","PGF_10495965","NP_854325.1",1398,,"alpha-mannosidase (EC 3.2.1.24)","GO:0004559|alpha-mannosidase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.77","Mb0068c","VBIMycBov88188_0077","PATRIC.233413.5.NC_002945.CDS.74656.75225.rev","PATRIC","CDS",74656,75225,570,"-","FIG00554417","PLF_1763_00001704","PGF_07182652","NP_853737.1",189,,"Transcriptional regulator, AcrR family",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.728","Mb0668","VBIMycBov88188_0728","PATRIC.233413.5.NC_002945.CDS.748132.748806.fwd","PATRIC","CDS",748132,748806,675,"+","FIG00820219","PLF_1763_00002286","PGF_02408244","NP_854326.1",224,"fabD2","POSSIBLE MALONYL COA-ACYL CARRIER PROTEIN TRANSACYLASE FABD2 (MCT) (EC 2.3.1.39)",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.729","Mb0669","VBIMycBov88188_0729","PATRIC.233413.5.NC_002945.CDS.748806.749714.fwd","PATRIC","CDS",748806,749714,909,"+","FIG01338213","PLF_1763_00001962","PGF_08068450","NP_854327.1",302,,"ROK family sugar kinase or transcriptional regulator",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.730","Mb0670","VBIMycBov88188_0730","PATRIC.233413.5.NC_002945.CDS.750045.750581.fwd","PATRIC","CDS",750045,750581,537,"+","FIG00000159","PLF_1763_00000743","PGF_01213071","NP_854328.1",178,"rplJ","LSU ribosomal protein L10p (P0)","GO:0005622|intracellular;GO:0042254|ribosome biogenesis and assembly"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.731","Mb0671","VBIMycBov88188_0731","PATRIC.233413.5.NC_002945.CDS.750618.751010.fwd","PATRIC","CDS",750618,751010,393,"+","FIG00000141","PLF_1763_00000385","PGF_00016445","NP_854329.1",130,"rplL","LSU ribosomal protein L7p/L12p (P1/P2)",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.732","Mb0672c","VBIMycBov88188_0732","PATRIC.233413.5.NC_002945.CDS.751003.751707.rev","PATRIC","CDS",751003,751707,705,"-","FIG00554417","PLF_1763_00001513","PGF_07182652","NP_854330.1",234,,"Transcriptional regulator, AcrR family",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.733","Mb0673","VBIMycBov88188_0733","PATRIC.233413.5.NC_002945.CDS.751769.753274.fwd","PATRIC","CDS",751769,753274,1506,"+","FIG01324754","PLF_1763_00000236","PGF_00016956","NP_854331.1",501,,"Lignostilbene-alpha,beta-dioxygenase and related enzymes",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.78","Mb0069","VBIMycBov88188_0078","PATRIC.233413.5.NC_002945.CDS.75328.76239.fwd","PATRIC","CDS",75328,76239,912,"+","FIG01339365","PLF_1763_00003129","PGF_10424193","NP_853738.1",303,,"Citronellol dehydrogenase; Citronellal dehydrogenase",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.734","Mb0674","VBIMycBov88188_0734","PATRIC.233413.5.NC_002945.CDS.753355.754365.fwd","PATRIC","CDS",753355,754365,1011,"+","FIG00006151","PLF_1763_00000257","PGF_00001720","NP_854332.1",336,"mkl","ABC transporter ATP-binding protein SCO2422",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.735","Mb0675c","VBIMycBov88188_0735","PATRIC.233413.5.NC_002945.CDS.754753.754995.rev","PATRIC","CDS",754753,754995,243,"-","FIG00820336","PLF_1763_00003210","PGF_02411418","NP_854333.1",80,,"VapC6 antibacterial toxin protein @ Toxin 1, PIN domain",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.736",,"VBIMycBov88188_0736","PATRIC.233413.5.NC_002945.CDS.755001.755168.rev","PATRIC","CDS",755001,755168,168,"-","FIG00820146","PLF_1763_00003402","PGF_02412473",,55,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.737","Mb0676c","VBIMycBov88188_0737","PATRIC.233413.5.NC_002945.CDS.755231.755386.rev","PATRIC","CDS",755231,755386,156,"-","FIG00821247","PLF_1763_00050198","PGF_00753213","NP_854334.1",51,,"VapB6 protein (antitoxin to VapC6) @ Antitoxin to Toxin 1, PIN domain",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.738","Mb0677c","VBIMycBov88188_0738","PATRIC.233413.5.NC_002945.CDS.755462.756178.rev","PATRIC","CDS",755462,756178,717,"-","FIG01121868","PLF_1763_00002654","PGF_02991359","NP_854335.1",238,,"putative membrane protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.739","Mb0678c","VBIMycBov88188_0739","PATRIC.233413.5.NC_002945.CDS.756454.756762.rev","PATRIC","CDS",756454,756762,309,"-","FIG00021347","PLF_1763_00037947","PGF_00321037","NP_854336.1",102,,"Death on curing protein, Doc toxin @ Doc toxin MazF2 in Mycobacteria",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.740","Mb0679c","VBIMycBov88188_0740","PATRIC.233413.5.NC_002945.CDS.756749.756994.rev","PATRIC","CDS",756749,756994,246,"-","FIG00015082","PLF_1763_00084771","PGF_00163075","NP_854337.1",81,,"Prevent host death protein, Phd antitoxin @ Phd antitoxin MazE2 in Mycobacteria",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.741","Mb0680c","VBIMycBov88188_0741","PATRIC.233413.5.NC_002945.CDS.757104.757535.rev","PATRIC","CDS",757104,757535,432,"-","FIG00822665","PLF_1763_00003206","PGF_02411393","NP_854338.1",143,,"toxin VapC7 @ Toxin 1, PIN domain",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.742","Mb0681c","VBIMycBov88188_0742","PATRIC.233413.5.NC_002945.CDS.757538.757792.rev","PATRIC","CDS",757538,757792,255,"-","FIG01329928","PLF_1763_00119214","PGF_02434897","NP_854339.1",84,,"antitoxin VapB7 @ Antitoxin to Toxin 1, PIN domain",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.743","Mb0682","VBIMycBov88188_0743","PATRIC.233413.5.NC_002945.CDS.757906.760269.fwd","PATRIC","CDS",757906,760269,2364,"+","FIG00016566","PLF_1763_00002408","PGF_07744023","NP_854340.1",787,"atsD","Arylsulfatase (EC 3.1.6.1)","GO:0004065|arylsulfatase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.744","Mb0684","VBIMycBov88188_0744","PATRIC.233413.5.NC_002945.CDS.760570.760908.fwd","PATRIC","CDS",760570,760908,339,"+","FIG00821128","PLF_1763_00003693","PGF_08225224","NP_854342.1",112,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.745",,"VBIMycBov88188_0745","PATRIC.233413.5.NC_002945.CDS.761180.761293.fwd","PATRIC","CDS",761180,761293,114,"+","FIG01467314","PLF_1763_00003223","PGF_02411489",,37,,"Toxin",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.746","Mb0686","VBIMycBov88188_0746","PATRIC.233413.5.NC_002945.CDS.761804.765094.fwd","PATRIC","CDS",761804,765094,3291,"+","FIG00000156","PLF_1763_00000238","PGF_02797402","NP_854344.1",1096,"rpoB","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)","GO:0003899|DNA-directed RNA polymerase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.79","Mb0070c","VBIMycBov88188_0079","PATRIC.233413.5.NC_002945.CDS.76264.77649.rev","PATRIC","CDS",76264,77649,1386,"-","FIG00000551","PLF_1763_00002415","PGF_00016225","NP_853739.1",461,"sdaA","L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)","GO:0003941|L-serine ammonia-lyase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.747","Mb0687","VBIMycBov88188_0747","PATRIC.233413.5.NC_002945.CDS.765139.769089.fwd","PATRIC","CDS",765139,769089,3951,"+","FIG00000242","PLF_1763_00121789","PGF_02704551","NP_854345.1",1316,"rpoC","DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)","GO:0003899|DNA-directed RNA polymerase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.748",,"VBIMycBov88188_0748","PATRIC.233413.5.NC_002945.CDS.769086.769202.rev","PATRIC","CDS",769086,769202,117,"-","FIG00820251","PLF_1763_00003649","PGF_02412610",,38,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.749",,"VBIMycBov88188_0749","PATRIC.233413.5.NC_002945.CDS.769197.769310.fwd","PATRIC","CDS",769197,769310,114,"+","FIG00820630","PLF_1763_00003801","PGF_02412805",,37,,"hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.750","Mb0688c","VBIMycBov88188_0750","PATRIC.233413.5.NC_002945.CDS.769453.771366.rev","PATRIC","CDS",769453,771366,1914,"-","FIG01364702","PLF_1763_00002672","PGF_00039821","NP_854346.1",637,,"Alkaline ceramidase",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.751","Mb0689","VBIMycBov88188_0751","PATRIC.233413.5.NC_002945.CDS.771561.772319.fwd","PATRIC","CDS",771561,772319,759,"+","FIG00000899","PLF_1763_00136996","PGF_00424337","NP_854347.1",252,"end","Endonuclease IV (EC 3.1.21.2)","GO:0008833|deoxyribonuclease IV (phage-T4-induced) activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.752","Mb0690","VBIMycBov88188_0752","PATRIC.233413.5.NC_002945.CDS.772450.773193.fwd","PATRIC","CDS",772450,773193,744,"+","FIG01387107","PLF_1763_00147826","PGF_08225224","NP_854348.1",247,"lpqP","hypothetical protein",
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.753","Mb0691","VBIMycBov88188_0753","PATRIC.233413.5.NC_002945.CDS.773490.774881.fwd","PATRIC","CDS",773490,774881,1392,"+","FIG00002266","PLF_1763_00001661","PGF_02404779","NP_854349.1",463,"fadE8","Acyl-CoA dehydrogenase (EC 1.3.8.1), Mycobacterial subgroup FadE8","GO:0004085|butyryl-CoA dehydrogenase activity"
"Mycobacterium bovis AF2122/97","233413.5","NC_002945","fig|233413.5.peg.754","Mb0692","VBIMycBov88188_0754","PATRIC.233413.5.NC_002945.CDS.774892.775830.fwd","PATRIC","CDS",774892,775830,939,"+","FIG01356316","PLF_1763_00001110","PGF_00424489","NP_854350.1",312,"echA4","Enoyl-CoA hydratase EchA4 (EC 4.2.1.17)","GO:0004300|enoyl-CoA hydratase activity"
