Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Antibiotic Resistance","CARD","Staphylococcus aureus C0673","fig|1413510.3.peg.2164","V070_02222",,"YP_039997.1","Staphylococcus aureus subsp. aureus MRSA252",,"DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)",,"antibiotic resistant gene variant or mutant;lipopeptide antibiotic resistance gene",,99,99,86,"0.0"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.214","SAOUHSC_00233","VBIStaAur99865_0214","P60643","Staphylococcus aureus (strain NCTC 8325)",,"LrgA-associated membrane protein LrgB","the lrgb/cidb holin-like glycolate/glycerate transporter (lrgb/cidb/ggt) family.","2.A.122.1.3",,100,100,100,"1e-127"
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1263","SAOUHSC_01379","VBIStaAur99865_1263","21282998","Staphylococcus aureus subsp. aureus MW2",,"ABC transporter, permease protein 2 (cluster 5, nickel/peptides/opines)",,,"15664928",100,100,100,"1e-154"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1748","AA076_08945",,,,,"Leucyl-tRNA synthetase (EC 6.1.1.4)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.647","SA0616","VBIStaAur116463_0647","A6QEX0","Staphylococcus aureus (strain Newman)","vraF","Bacitracin export ATP-binding protein BceA","the atp-binding cassette (abc) superfamily.","3.A.1.134.7",,100,100,100,"1e-139"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.601","AA076_03130",,"D1GQ18","Staphylococcus aureus (strain TW20 / 0582)",,"Teichoic acid translocation permease protein TagG","the atp-binding cassette (abc) superfamily.","3.A.1.104.2",,100,100,100,"1e-158"
"BLAT","Drug Target","DrugBank","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1030","SA0963","VBIStaAur116463_1030","Q99UY8","Staphylococcus aureus (strain Mu50 / ATCC 700699)","pycA","Pyruvate carboxylase (EC 6.4.1.1)","'5-(HEXAHYDRO-2-OXO-1H-THIENO[3,4-D]IMIDAZOL-6-YL)PENTANAL'","Drug target",,100,100,100,"0.0"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1307","SA1213","VBIStaAur116463_1307","I0C487","Staphylococcus aureus subsp. aureus 71193","opp-2C","ABC transporter, permease protein 2 (cluster 5, nickel/peptides/opines)","the atp-binding cassette (abc) superfamily.","3.A.1.5.33",,98,100,99,"1e-153"
"BLASTP","Human Homolog","Human","Staphylococcus aureus C0673","fig|1413510.3.peg.553","V070_00553",,"NP_002622.2","Homo sapiens",,"6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)",,"","",96,98,54,"0"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.149","SA0144","VBIStaAur116463_0149","P72367","Staphylococcus aureus","capA","Capsular polysaccharide synthesis enzyme Cap5A / Tyrosine-protein kinase transmembrane modulator EpsC","the cytoplasmic membrane-periplasmic auxiliary-1 (mpa1) protein with cytoplasmic (c) domain (mpa1-c or mpa1+c) family.","8.A.3.2.4","8606192;9045821;9245821",100,100,99,"1e-117"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1025","AA076_05265",,,,,"Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.527","SA0501","VBIStaAur116463_0527",,,"rpoC","DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2211","SA2042","VBIStaAur116463_2211",,,"rplV","LSU ribosomal protein L22p (L17e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.1743","V070_01761",,,,,"Prephenate dehydratase (EC 4.2.1.51)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Antibiotic Resistance","CARD","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.495","AA076_02610",,"YP_039997.1","Staphylococcus aureus subsp. aureus MRSA252",,"DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)",,"antibiotic resistant gene variant or mutant;lipopeptide antibiotic resistance gene",,100,100,99,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.128","SA0123","VBIStaAur116463_0128",,,,"UDP-glucose 4-epimerase (EC 5.1.3.2)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1355","SAOUHSC_01486","VBIStaAur99865_1355",,,,"Heptaprenyl diphosphate synthase component II (EC 2.5.1.30)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1904","SAOUHSC_02099","VBIStaAur99865_1904",,,,"Cell envelope stress response system LiaFSR, sensor histidine kinase LiaS(VraS)",,"regulator modulating expression of antibiotic resistance genes","21899450;26020679 ",,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.213","SAOUHSC_00232","VBIStaAur99865_0213","P72358","Staphylococcus aureus",,"Antiholin-like protein LrgA","the cida/lrga holin (cida/lrga holin) family.","1.E.14.1.1","10714982;12670989;14617136;8824633",97,99,100,"2e-73"
"BLASTP","Human Homolog","Human","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1522","SA1413","VBIStaAur116463_1522","NP_068746.2","Homo sapiens","lepA","Translation elongation factor LepA",,,,89,97,50,"0.0"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2153","SA1992","VBIStaAur116463_2153","P11162","Staphylococcus aureus","lacE","PTS system, lactose-specific IIB component (EC 2.7.1.207) / PTS system, lactose-specific IIC component","'the pts lactose-n,n'-diacetylchitobiose-_-glucoside (lac) family.'","4.A.3.1.1","1881873;2824493;4096897;7138836;7306504",100,99,99,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.466","SAOUHSC_00519","VBIStaAur99865_0466",,,"rplA","LSU ribosomal protein L1p (L10Ae)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2393","SA2207","VBIStaAur116463_2393","P0A074","Staphylococcus aureus","hlgA","Cytolytic pore-forming protein S component => Gamma-hemolysin HlgA","the _-hemolysin channel-forming toxin (_hl) family.","1.C.3.4.2","3075655;7558328;7763998;8423103;8467905;8520122;9804914",100,96,100,"1e-179"
"BLAT","Antibiotic Resistance","CARD","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.39","SA0039","VBIStaAur116463_0039","YP_001245420.1","Staphylococcus aureus subsp. aureus JH9","mecR1","Methicillin resistance regulatory sensor-transducer MecR1",,"'antibiotic resistance gene cluster; cassette; or operon;antibiotic target replacement protein;beta-lactam resistance gene;gene modulating beta-lactam resistance'",,96,99,100,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2246","SAOUHSC_02490","VBIStaAur99865_2246",,,"adk","Adenylate kinase (EC 2.7.4.3)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.284","V070_00292",,,,,"Transcription termination protein NusA","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.369","SA0352","VBIStaAur116463_0369",,,"rpsF","SSU ribosomal protein S6p","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1120","SAOUHSC_01222","VBIStaAur99865_1120",,,,"DNA topoisomerase I (EC 5.99.1.2)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Antibiotic Resistance","CARD","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1298","SAOUHSC_01419","VBIStaAur99865_1298","YP_499945.1","Staphylococcus aureus subsp. aureus NCTC 8325",,"Two component system histidine kinase ArlS (EC 2.7.3.-)",,"efflux pump conferring antibiotic resistance;gene modulating antibiotic efflux",,100,100,100,"1e-260"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1707","SAOUHSC_01875","VBIStaAur99865_1707",,,"leuS","Leucyl-tRNA synthetase (EC 6.1.1.4)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1002","SAOUHSC_01093","VBIStaAur99865_1002",,,"pheT","Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.899","SA0843","VBIStaAur116463_0899",,,"fab","3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)",,"antibiotic target in susceptible species","10428945",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.5","SAOUHSC_00005","VBIStaAur99865_0005",,,,"DNA gyrase subunit B (EC 5.99.1.3)",,"antibiotic target in susceptible species","21693461;22279180;9293187",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.140","SAOUHSC_00149","VBIStaAur99865_0140",,,"argC","N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1573","SA1457","VBIStaAur116463_1573",,,"hisS","Histidyl-tRNA synthetase (EC 6.1.1.21)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.500","SA0475","VBIStaAur116463_0500",,,"lysS","Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.1245","V070_01252",,,,,"LSU ribosomal protein L30p (L7e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Drug Target","DrugBank","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.706","SAOUHSC_00785","VBIStaAur99865_0706","P66010","Staphylococcus aureus (strain Mu50 / ATCC 700699)",,"Thioredoxin reductase (EC 1.8.1.9)","Azelaic Acid","Drug target",,100,100,100,"1e-178"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.1238","V070_01245",,,,,"SSU ribosomal protein S11p (S14e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1787","AA076_09140",,,,,"O-succinylbenzoic acid--CoA ligase (EC 6.2.1.26)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.291","SA0276","VBIStaAur116463_0291","Q932J9","Staphylococcus aureus (strain Mu50 / ATCC 700699)",,"FtsK/SpoIIIE family protein, putative EssC/YukB component of Type VII secretion system","the type iv (conjugal dna-protein transfer or virb) secretory pathway (ivsp) family.","3.A.7.17.1","11418146",100,100,100,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.541","V070_00540",,,,,"Segregation and condensation protein B","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2507","AA076_13050",,"D6SC34","Staphylococcus aureus subsp. aureus MN8",,"CidA-associated membrane protein CidB","the lrgb/cidb holin-like glycolate/glycerate transporter (lrgb/cidb/ggt) family.","2.A.122.1.2",,99,100,99,"1e-124"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.984","SA0920","VBIStaAur116463_0984",,,"purQ","Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2377","AA076_12380",,"VFG001274","Staphylococcus aureus subsp. aureus MW2",,"Cytolytic pore-forming protein S component => Gamma-hemolysin HlgC",,"Toxin;Membrane-damaging;Pore-forming;Channel-forming involving beta-sheet-containing toxin (beta-barrel);Biocomponent leukocidin",,100,100,99,"1e-185"
"BLAT","Antibiotic Resistance","CARD","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.337","SA0322","VBIStaAur116463_0337","YP_001440920.1","Staphylococcus aureus subsp. aureus Mu3",,"Transcriptional regulator, MarR family",,"efflux pump conferring antibiotic resistance;gene modulating antibiotic efflux",,100,100,100,"3e-73"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1702","SA1579","VBIStaAur116463_1702",,,"leuS","Leucyl-tRNA synthetase (EC 6.1.1.4)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2710","SAOUHSC_03003","VBIStaAur99865_2710","VFG001286","Staphylococcus aureus subsp. aureus MW2",,"Polysaccharide intercellular adhesin (PIA) biosynthesis protein IcaD",,"Adherence;Biofilm formation",,100,100,100,"8e-51"
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1831","SA1700","VBIStaAur116463_1831",,,"vraR","Cell envelope stress response system LiaFSR, response regulator LiaR(VraR)",,"regulator modulating expression of antibiotic resistance genes","21899450;26020679 ",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2259","SAOUHSC_02504","VBIStaAur99865_2259",,,,"LSU ribosomal protein L29p (L35e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1233","SAOUHSC_01347","VBIStaAur99865_1233","15926930","Staphylococcus aureus subsp. aureus N315",,"Aconitate hydratase (EC 4.2.1.3)",,,"9383163",100,100,100,"0.0"
"BLASTP","Human Homolog","Human","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.869","SA0815","VBIStaAur116463_0869","XP_005248532.1","Homo sapiens",,"Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)",,,,47,90,51,"4e-49"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2148","SAOUHSC_02371","VBIStaAur99865_2148",,,,"Pantothenate kinase type II, eukaryotic (EC 2.7.1.33)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.964","AA076_04950",,,,,"Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)",,"antibiotic target in susceptible species","18193820;10869170;8284673",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1193","AA076_06120",,,,,"Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2101","SAOUHSC_02318","VBIStaAur99865_2101",,,"ddl","D-alanine--D-alanine ligase (EC 6.3.2.4)",,"antibiotic target in susceptible species","24303782;24033232",,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2664","SA2462","VBIStaAur116463_2664","VFG001288","Staphylococcus aureus subsp. aureus MW2","icaC","Polysaccharide intercellular adhesin (PIA) biosynthesis protein IcaC",,"Adherence;Biofilm formation",,100,100,100,"1e-203"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2708","SA2502","VBIStaAur116463_2708",,,"rnpA","Ribonuclease P protein component (EC 3.1.26.5)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.997","AA076_05125",,,,,"Isochorismate synthase (EC 5.4.4.2) @ Menaquinone-specific isochorismate synthase (EC 5.4.4.2)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1438","AA076_07370",,,,"asnC","Asparaginyl-tRNA synthetase (EC 6.1.1.22)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.468","SAOUHSC_00521","VBIStaAur99865_0468",,,"rplL","LSU ribosomal protein L7p/L12p (P1/P2)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1029","SAOUHSC_01121","VBIStaAur99865_1029","151221285","Staphylococcus aureus subsp. aureus str. Newman",,"Cytolytic pore-forming protein => Alpha-hemolysin",,,"18064027",100,100,100,"1e-189"
"BLAT","Antibiotic Resistance","CARD","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.6","AA076_00030",,"YP_039483.1","Staphylococcus aureus subsp. aureus MRSA252",,"DNA gyrase subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant;fluoroquinolone resistance gene",,99,99,98,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.458","SA0433","VBIStaAur116463_0458",,,,"Trehalose-6-phosphate hydrolase (EC 3.2.1.93)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLASTP","Human Homolog","Human","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.811","SAOUHSC_00891","VBIStaAur99865_0811","XP_005248532.1","Homo sapiens",,"Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)",,,,47,90,51,"4e-49"
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1313","SAOUHSC_01437","VBIStaAur99865_1313","15927010","Staphylococcus aureus subsp. aureus N315",,"hypothetical protein",,,"20347953",100,100,99,"1e-218"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2197","SA2029","VBIStaAur116463_2197",,,"rplO","LSU ribosomal protein L15p (L27Ae)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1243","SAOUHSC_01359","VBIStaAur99865_1243",,,,"L-O-lysylphosphatidylglycerol synthase (EC 2.3.2.3)",,"protein altering cell wall charge conferring antibiotic resistance","19289517;16723576",,,,
"BLAT","Antibiotic Resistance","CARD","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1310","SAOUHSC_01434","VBIStaAur99865_1310","AAO04716.1","Staphylococcus epidermidis ATCC 12228",,"Dihydrofolate reductase (EC 1.5.1.3)",,"antibiotic target replacement protein;trimethoprim resistance gene",,98,100,81,"1e-74"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.1710","V070_01727",,,,,"DNA gyrase subunit A (EC 5.99.1.3)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.993","SAOUHSC_01084","VBIStaAur99865_0993","VFG001320","Staphylococcus aureus subsp. aureus MW2",,"Heme transporter IsdDEF, membrane component IsdD",,"Iron uptake;Heme uptake",,100,100,99,"1e-203"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.805","SAOUHSC_00885","VBIStaAur99865_0805","P60690","Staphylococcus aureus",,"Na(+) H(+) antiporter subunit E","the monovalent cation (k(+) or na(+)):proton antiporter-3 (cpa3) family.","2.A.63.1.3","17293423;9852009",100,100,100,"2e-84"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.1827","V070_01847",,,,,"Acetolactate synthase large subunit (EC 2.2.1.6)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2162","AA076_11300",,,,,"LSU ribosomal protein L13p (L13Ae)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1153","SA1074","VBIStaAur116463_1153",,,"fabG","3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Antibiotic Resistance","CARD","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1299","SAOUHSC_01420","VBIStaAur99865_1299","YP_001332362.1","Staphylococcus aureus subsp. aureus str. Newman",,"Putative response regulator ArlR",,"efflux pump conferring antibiotic resistance;gene modulating antibiotic efflux",,100,100,100,"1e-123"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2585","SAOUHSC_02860","VBIStaAur99865_2585",,,,"Hydroxymethylglutaryl-CoA synthase (EC 2.3.3.10)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2372","SAOUHSC_02623","VBIStaAur99865_2372",,,,"Isopentenyl-diphosphate delta-isomerase, FMN-dependent (EC 5.3.3.2)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.545","SA0519","VBIStaAur116463_0545","VFG001279","Staphylococcus aureus subsp. aureus MW2","sdrC","Adhesin of unknown specificity SdrC",,"Adherence;MSCRAMMs",,93,93,95,"0.0"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.713","SAOUHSC_00790","VBIStaAur99865_0713","VFG000077","Listeria monocytogenes EGD-e",,"ATP-dependent Clp protease proteolytic subunit ClpP (EC 3.4.21.92)",,"Stress protein",,94,95,80,"4e-82"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.600","AA076_03125",,"D1GQ17","Staphylococcus aureus (strain TW20 / 0582)",,"Teichoic acid export ATP-binding protein TagH (EC 3.6.3.40)","the atp-binding cassette (abc) superfamily.","3.A.1.104.2",,100,100,100,"1e-149"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.594","AA076_03095",,"G0LRW7","Staphylococcus aureus subsp. aureus LGA251",,"Manganese ABC transporter, periplasmic-binding protein SitA","the atp-binding cassette (abc) superfamily.","3.A.1.15.15",,100,100,100,"1e-179"
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.625","AA076_03255",,,,,"Bacitracin export permease protein BceB",,"efflux pump conferring antibiotic resistance","25118291",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.279","V070_00287",,,,,"1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)",,"antibiotic target in susceptible species","16321944",,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.203","SA0194","VBIStaAur116463_0203","Q99X21","Staphylococcus aureus (strain Mu50 / ATCC 700699)",,"hypothetical protein","the carnocyclin a (carnocyclin) family.","1.C.90.2.1","11418146",100,100,100,"2e-35"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2240","SAOUHSC_02484","VBIStaAur99865_2240",,,"rplQ","LSU ribosomal protein L17p","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1046","SA0978","VBIStaAur116463_1046","Q8KQR1","Staphylococcus aureus (strain NCTC 8325)","isdC","NPQTN cell wall anchored protein IsdC","the gram-positive bacterial hemoglobin receptor (isd) family.","9.A.39.1.2","11418146;11830639;11952908;15213324;15240116;15718231;15880095;16544250;17287214;18097052;18194816",100,100,100,"1e-129"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1967","SAOUHSC_02169","VBIStaAur99865_1967","VFG002422","Staphylococcus aureus subsp. aureus str. Newman",,"Chemotaxis-inhibiting protein CHIPS, phage associated",,"Immune evasion",,100,100,99,"4e-81"
"BLASTP","Human Homolog","Human","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1499","AA076_07680",,"NP_002622.2","Homo sapiens",,"6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)",,"","",96,98,56,"0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.1078","V070_01084",,,,,"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Drug Target","DrugBank","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.732","SA0693","VBIStaAur116463_0732","P61432","Staphylococcus aureus (strain MW2)","murB","UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98)","Flavin adenine dinucleotide","Drug target",,100,100,99,"1e-176"
